node_id,x_mm,y_mm,z_mm,Ux_mm,Uy_mm,Uz_mm,vonMises_MPa
173,548.26,141.579,0.0,-5e-06,-8e-06,0.00012,0.0382
174,552.247,134.672,0.0,-4e-06,-9e-06,0.000159,0.1704
175,556.234,127.766,0.0,0.0,-1.1e-05,-0.0003,0.1089
176,560.221,120.86,0.0,-3e-06,6e-06,-0.000768,0.0491
177,564.209,113.954,0.0,2e-06,9e-06,-0.000454,0.1092
178,568.196,107.047,0.0,6e-06,8e-06,-0.000291,0.0429
179,572.184,100.141,0.0,1.1e-05,5e-06,-0.00028,0.0294
180,576.171,93.2348,0.0,1.3e-05,-3e-06,-0.000153,0.183
181,580.158,86.3285,0.0,1.7e-05,-1.7e-05,-0.00048,0.7442
182,584.146,79.4222,0.0,2e-05,-1.5e-05,-0.001763,0.1307
183,588.133,72.5159,0.0,-3e-06,3e-06,-0.002561,0.1707
184,592.12,65.6096,0.0,-2.3e-05,1.9e-05,-0.00082,0.3061
185,596.108,58.7034,0.0,0.0,5e-06,-0.000308,0.0694
186,600.095,51.7971,0.0,6e-06,2e-06,-0.000426,0.2069
187,604.082,44.8908,0.0,1.6e-05,1e-05,-0.000863,0.3319
188,608.07,37.9845,0.0,2.3e-05,1e-06,-0.001396,0.0846
189,612.057,31.0783,0.0,5e-06,8e-06,-0.001914,0.2449
190,616.044,24.172,0.0,3e-06,8e-06,-0.001102,0.0502
191,620.032,17.2657,0.0,3e-06,1e-05,-0.00111,0.1026
192,624.019,10.3594,0.0,1.4e-05,1e-05,-0.000944,0.0794
193,628.006,3.4531,0.0,1e-05,6e-06,-0.000635,0.042
194,318.987,538.69,-0.2,3e-06,1.7e-05,0.000506,0.0262
195,322.975,531.783,-0.2,1.5e-05,2.5e-05,0.00031,0.0583
196,326.962,524.877,-0.2,2e-05,1.1e-05,0.000181,0.0565
197,330.949,517.971,-0.2,6e-06,-2e-06,0.000239,0.0129
198,334.937,511.065,-0.2,3e-06,5e-06,0.000255,0.032
199,338.924,504.158,-0.2,-0.0,2e-06,7.3e-05,0.0644
200,342.911,497.252,-0.2,-3e-06,6e-06,-6.7e-05,0.054
201,346.899,490.346,-0.2,-5e-06,-1e-06,-0.000309,0.0548
202,350.886,483.439,-0.2,-0.0,-5e-06,-0.000178,0.1416
203,354.873,476.533,-0.2,-6e-06,-3e-06,-4.4e-05,0.2156
204,358.861,469.627,-0.2,-1.2e-05,-4e-06,-0.000141,0.0645
205,362.848,462.721,-0.2,6e-06,0.0,-0.000194,0.2023
206,366.835,455.814,-0.2,-5e-06,-4e-06,-5.2e-05,0.062
207,370.823,448.908,-0.2,3e-06,7e-06,-0.000125,0.0786
208,374.81,442.002,-0.2,-2e-06,-7e-06,-9.8e-05,0.1557
209,378.797,435.096,-0.2,-1e-06,-0.0,2.8e-05,0.0314
210,382.785,428.189,-0.2,-4e-06,1e-06,-8.8e-05,0.037
211,386.772,421.283,-0.2,-4e-06,1e-06,-0.000458,0.1262
212,390.759,414.377,-0.2,-3e-06,-1e-05,-0.00035,0.1057
213,394.747,407.47,-0.2,1e-06,1e-06,-8.1e-05,0.1074
214,398.734,400.564,-0.2,4e-06,3e-06,-2e-06,0.073
215,402.722,393.658,-0.2,1.1e-05,-3e-06,0.000226,0.0461
216,406.709,386.752,-0.2,1e-05,9e-06,0.000477,0.0161
217,410.696,379.845,-0.2,3e-06,6e-06,0.00038,0.0417
218,414.684,372.939,-0.2,-2e-06,6e-06,1.2e-05,0.0962
219,418.671,366.033,-0.2,-1e-05,1e-06,-0.000444,0.0898
220,422.658,359.126,-0.2,-2.3e-05,3e-06,-0.001231,0.1237
221,426.646,352.22,-0.2,-2.5e-05,-1.2e-05,-0.001933,0.1024
222,430.633,345.314,-0.2,-2.9e-05,-2.3e-05,-0.002057,0.1509
223,434.62,338.408,-0.2,-2.2e-05,-3.3e-05,-0.001424,0.1415
224,438.608,331.501,-0.2,-1.2e-05,-1e-05,-0.000416,0.0852
225,442.595,324.595,-0.2,-2e-06,6e-06,-0.000283,0.1541
226,446.582,317.689,-0.2,-1e-05,-1.1e-05,-0.000497,0.0727
227,450.57,310.783,-0.2,-7e-06,-5e-06,-0.000298,0.1028
228,454.557,303.876,-0.2,-7e-06,-5e-06,-0.000392,0.0233
229,458.544,296.97,-0.2,-1.3e-05,-7e-06,-0.000545,0.0639
230,462.532,290.064,-0.2,-2.4e-05,-8e-06,-0.001008,0.1108
231,466.519,283.157,-0.2,-2.2e-05,-1.4e-05,-0.000928,0.0476
232,470.506,276.251,-0.2,-2.4e-05,-1e-06,-0.000726,0.078
233,474.494,269.345,-0.2,-1.3e-05,-1.2e-05,-0.000884,0.1416
234,478.481,262.439,-0.2,-1.9e-05,-1.1e-05,-0.00072,0.2806
235,482.468,255.532,-0.2,-1.1e-05,-6e-06,-0.000587,0.2045
236,486.456,248.626,-0.2,-4e-06,-9e-06,-0.000301,0.0877
237,490.443,241.72,-0.2,7e-06,-2e-06,6e-06,0.0736
238,494.43,234.813,-0.2,5e-06,-2e-06,0.00016,0.0801
239,498.418,227.907,-0.2,6e-06,-0.0,0.000179,0.0199
240,502.405,221.001,-0.2,9e-06,0.0,0.000304,0.0299
241,506.392,214.095,-0.2,9e-06,3e-06,0.000495,0.1034
242,510.38,207.188,-0.2,1.1e-05,9e-06,0.000538,0.0262
243,514.367,200.282,-0.2,-1e-06,1.1e-05,0.000182,0.5764
244,518.354,193.376,-0.2,-8e-06,-4e-06,-0.000508,0.2099
245,522.342,186.47,-0.2,-1.9e-05,-1.7e-05,-0.000656,0.0745
246,526.329,179.563,-0.2,-1.9e-05,-5e-06,-0.000683,0.1955
247,530.316,172.657,-0.2,-1.7e-05,-4e-06,-0.00061,0.1176
248,534.304,165.751,-0.2,-8e-06,-8e-06,-0.000454,0.4361
249,538.291,158.844,-0.2,8e-06,4e-06,-1e-05,0.0756
250,542.279,151.938,-0.2,1e-05,6e-06,0.000185,0.0593
251,546.266,145.032,-0.2,2e-06,-9e-06,8.4e-05,0.1458
252,550.253,138.126,-0.2,2e-06,-5e-06,0.000192,0.0392
253,554.24,131.219,-0.2,-9e-06,1e-06,-1.6e-05,0.111
254,558.228,124.313,-0.2,-1.8e-05,-1e-06,-0.000596,0.2282
255,562.215,117.407,-0.2,-9e-06,-1.5e-05,-0.000786,0.0527
256,566.203,110.5,-0.2,-9e-06,-0.0,-0.000315,0.0282
257,570.19,103.594,-0.2,-7e-06,-2e-06,-0.0003,0.0316
258,574.177,96.6879,-0.2,2e-06,-9e-06,-0.000226,0.022
259,578.165,89.7816,-0.2,2e-06,-1.2e-05,-0.000151,0.2251
260,582.152,82.8753,-0.2,-3.5e-05,-5e-06,-0.001024,0.0947
261,586.139,75.9691,-0.2,-6.2e-05,-2.2e-05,-0.002417,0.0562
262,590.127,69.0628,-0.2,-2.7e-05,-4.4e-05,-0.001816,0.0718
263,594.114,62.1565,-0.2,-1.9e-05,-4e-06,-0.000388,0.0459
264,598.101,55.2502,-0.2,-5e-06,-3e-06,-0.000286,0.0442
265,602.089,48.3439,-0.2,-1.7e-05,-1e-06,-0.00057,0.0317
266,606.076,41.4377,-0.2,-2.8e-05,-8e-06,-0.001124,0.443
267,610.063,34.5314,-0.2,-5.5e-05,-1.7e-05,-0.00173,0.0628
268,614.051,27.6251,-0.2,-2.9e-05,-3e-05,-0.001537,0.2493
269,618.038,20.7188,-0.2,-3.2e-05,-9e-06,-0.001063,0.0666
270,622.025,13.8126,-0.2,-2.4e-05,-1.4e-05,-0.001058,0.0655
271,626.013,6.9063,-0.2,-1.2e-05,-1.4e-05,-0.000804,0.0355
272,316.994,542.143,-0.2,4e-06,1.4e-05,0.00059,0.0333
273,320.981,535.237,-0.2,7e-06,2e-05,0.000396,0.0212
274,324.968,528.33,-0.2,2.2e-05,2.3e-05,0.00024,0.0392
275,328.956,521.424,-0.2,1.2e-05,4e-06,0.000196,0.0179
276,332.943,514.518,-0.2,3e-06,0.0,0.000273,0.0335
277,336.93,507.611,-0.2,3e-06,3e-06,0.000142,0.0192
278,340.918,500.705,-0.2,-2e-06,4e-06,7e-06,0.0289
279,344.905,493.799,-0.2,-8e-06,3e-06,-0.000189,0.0315
280,348.892,486.893,-0.2,-1e-06,-5e-06,-0.000303,0.0353
281,352.88,479.986,-0.2,1e-06,-3e-06,-7.6e-05,0.1233
282,356.867,473.08,-0.2,-1.3e-05,-3e-06,-7.9e-05,0.1049
283,360.854,466.174,-0.2,0.0,-3e-06,-0.000189,0.0728
284,364.842,459.268,-0.2,-1e-06,-2e-06,-0.000139,0.0475
285,368.829,452.361,-0.2,-2e-06,2e-06,-2.7e-05,0.1111
286,372.816,445.455,-0.2,0.0,-4e-06,-0.000168,0.1007
287,376.804,438.549,-0.2,-1e-06,-3e-06,-9e-06,0.0657
288,380.791,431.642,-0.2,-4e-06,1e-06,2e-06,0.0247
289,384.778,424.736,-0.2,-8e-06,2e-06,-0.000271,0.0587
290,388.766,417.83,-0.2,-6e-06,-1.1e-05,-0.000434,0.07
291,392.753,410.924,-0.2,-4e-06,-4e-06,-0.000197,0.0657
292,396.741,404.017,-0.2,4e-06,2e-06,2e-06,0.0376
293,400.728,397.111,-0.2,1.1e-05,-1e-06,4.2e-05,0.1066
294,404.715,390.205,-0.2,1e-05,4e-06,0.000422,0.0291
295,408.703,383.298,-0.2,4e-06,4e-06,0.000446,0.0414
296,412.69,376.392,-0.2,1e-06,8e-06,0.000231,0.0671
297,416.677,369.486,-0.2,-5e-06,5e-06,-0.000214,0.0687
298,420.665,362.58,-0.2,-1.5e-05,2e-06,-0.000763,0.2083
299,424.652,355.673,-0.2,-2.3e-05,-1e-06,-0.001687,0.1229
300,428.639,348.767,-0.2,-2.4e-05,-1.2e-05,-0.002054,0.1801
301,432.627,341.861,-0.2,-2.5e-05,-2.8e-05,-0.001877,0.1611
302,436.614,334.954,-0.2,-2e-05,-2.4e-05,-0.000876,0.135
303,440.601,328.048,-0.2,-5e-06,4e-06,-0.000196,0.1904
304,444.589,321.142,-0.2,-2e-06,0.0,-0.000452,0.0695
305,448.576,314.236,-0.2,-8e-06,-6e-06,-0.000372,0.0622
306,452.563,307.329,-0.2,-8e-06,-2e-06,-0.000359,0.0519
307,456.551,300.423,-0.2,-1.1e-05,-5e-06,-0.000441,0.0405
308,460.538,293.517,-0.2,-1.7e-05,-6e-06,-0.000729,0.0969
309,464.525,286.611,-0.2,-2.8e-05,-1.6e-05,-0.001144,0.0478
310,468.513,279.704,-0.2,-1.9e-05,-1.4e-05,-0.000631,0.0731
311,472.5,272.798,-0.2,-1.7e-05,-6e-06,-0.000914,0.0909
