node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,T_buckle_C
303,440.6010,328.0480,-0.2000,-0.000007,0.000018,0.000139,1.476455,203.7
304,444.5890,321.1420,-0.2000,0.000025,0.000057,-0.000230,1.476455,203.7
305,448.5760,314.2360,-0.2000,0.000015,-0.000059,0.000014,1.476455,203.7
306,452.5630,307.3290,-0.2000,0.000013,-0.000034,-0.000052,1.476455,203.7
307,456.5510,300.4230,-0.2000,0.000009,-0.000028,-0.000168,1.476455,203.7
308,460.5380,293.5170,-0.2000,-0.000009,-0.000059,-0.000197,1.476455,203.7
309,464.5250,286.6110,-0.2000,-0.000135,-0.000091,-0.000556,1.476455,203.7
310,468.5130,279.7040,-0.2000,-0.000062,0.000037,-0.000793,1.476455,203.7
311,472.5000,272.7980,-0.2000,-0.000009,0.000006,-0.000291,1.476455,203.7
312,476.4870,265.8920,-0.2000,-0.000019,-0.000005,-0.000259,1.476455,203.7
313,480.4750,258.9850,-0.2000,-0.000046,0.000007,0.000082,1.476455,203.7
314,484.4620,252.0790,-0.2000,-0.000012,0.000029,-0.000038,1.476455,203.7
315,488.4490,245.1730,-0.2000,0.000052,0.000038,-0.000076,1.476455,203.7
316,492.4370,238.2670,-0.2000,-0.000006,-0.000008,-0.000054,1.476455,203.7
317,496.4240,231.3600,-0.2000,-0.000018,-0.000012,-0.000023,1.476455,203.7
318,500.4110,224.4540,-0.2000,0.000003,0.000001,0.000017,1.476455,203.7
319,504.3990,217.5480,-0.2000,-0.000012,0.000023,0.000195,1.476455,203.7
