channel_id,x,y,vmm,ch,n,k,adc_med,adc_p25,adc_p75,adc_med_dnl,adc_n,station,eff,use,adc_med_untracked,n_hits,illuminated
556,487.54,240.23,10,19,0,0,,,,,0,P2_MID,,False,107.30684864733122,173636.0,False
555,231.62,113.22,10,20,0,0,,,,,0,P2_MID,,False,64.15379883112888,46807.0,False
554,395.62,194.08,10,21,44235,39621,122.0,91.0,172.0,122.66378751889441,39621,P2_MID,0.8956934554086131,True,123.06418515867334,293890.0,True
553,303.7,147.93,10,22,0,0,,,,,0,P2_MID,,False,,0.0,False
552,467.7,228.79,10,23,0,0,,,,,0,P2_MID,,False,141.98109045067758,231766.0,False
551,139.69,67.1,10,24,0,0,,,,,0,P2_MID,,False,69.61645636797124,355030.0,False
550,375.77,182.64,10,25,9828,8547,105.0,77.0,148.0,106.02734731084776,8547,P2_MID,0.8696581196581197,True,97.63854458216711,245111.0,True
549,211.76,101.79,10,26,0,0,,,,,0,P2_MID,,False,105.23356009070294,20174.0,False
548,447.85,217.35,10,27,25750,13018,75.0,64.0,96.0,77.32268703350113,13018,P2_MID,0.5055533980582524,True,77.03518944702297,178267.0,True
547,519.93,252.06,10,28,0,0,,,,,0,P2_MID,,False,119.3153364632238,75839.0,False
546,283.84,136.49,10,29,0,0,,,,,0,P2_MID,,False,91.94683071514883,52776.0,False
545,355.92,171.19,10,30,0,0,,,,,0,P2_MID,,False,98.49682332978178,172857.0,False
544,427.99,205.9,10,31,12681,10989,150.0,110.0,218.0,152.43555555555557,10989,P2_MID,0.8665720369056068,True,153.3954670273372,299855.0,True
543,500.07,240.61,10,32,0,0,,,,,0,P2_MID,,False,104.87411444141688,100534.0,False
542,191.89,90.36,10,33,0,0,,,,,0,P2_MID,,False,105.16510454217736,19468.0,False
541,263.97,125.05,10,34,0,0,,,,,0,P2_MID,,False,90.1710507402616,48305.0,False
540,408.13,194.45,10,35,36932,33057,144.0,108.0,207.0,147.0504619758351,32385,P2_MID,0.8950774396187589,True,147.8785826171627,280674.0,True
539,480.21,229.16,10,36,0,0,,,,,0,P2_MID,,False,123.1971319026042,183111.0,False
538,336.05,159.75,10,37,0,0,,,,,0,P2_MID,,False,89.51735099337748,108338.0,False
537,119.81,55.69,10,38,0,0,,,,,0,P2_MID,,False,84.64333333333333,17251.0,False
536,388.27,183.0,10,39,41113,34397,106.0,80.0,150.0,107.93686486486486,33647,P2_MID,0.8366453433220635,True,108.01362841821468,250099.0,True
535,460.35,217.71,10,40,3281,2367,80.0,69.0,103.0,82.46153846153847,2340,P2_MID,0.7214263943919537,True,77.81532746507308,374712.0,True
534,532.43,252.42,10,41,0,0,,,,,0,P2_MID,,False,89.70611519508846,52437.0,False
533,316.18,148.3,10,42,0,0,,,,,0,P2_MID,,False,87.04830362277171,78985.0,False
532,244.1,113.61,10,43,0,0,,,,,0,P2_MID,,False,88.98688,36987.0,False
531,172.0,78.92,10,44,0,0,,,,,0,P2_MID,,False,121.26700507614213,17212.0,False
530,512.56,240.96,10,45,0,0,,,,,0,P2_MID,,False,95.82058618822984,72950.0,False
529,440.48,206.26,10,46,15384,12734,110.0,81.0,156.0,110.60684769775679,12395,P2_MID,0.827743109724389,True,111.42748200210568,270219.0,True
528,368.39,171.55,10,47,0,0,,,,,0,P2_MID,,False,103.184988930425,177634.0,False
527,296.3,136.85,10,48,0,0,,,,,0,P2_MID,,False,95.10244729314546,46199.0,False
526,492.68,229.51,10,49,0,0,,,,,0,P2_MID,,False,107.35988700564972,101065.0,False
525,224.2,102.16,10,50,0,0,,,,,0,P2_MID,,False,103.25641782236649,21416.0,False
524,420.6,194.8,10,51,23044,20318,141.0,104.0,199.0,141.39855475264036,19057,P2_MID,0.8817045651796563,True,140.01831444979047,277571.0,True
523,348.5,160.1,10,52,0,0,,,,,0,P2_MID,,False,77.57637825953859,149692.0,False
522,276.41,125.4,10,53,0,0,,,,,0,P2_MID,,False,85.15559224102353,61618.0,False
521,472.8,218.05,10,54,0,0,,,,,0,P2_MID,,False,86.00577293136627,192170.0,False
520,400.71,183.35,10,55,33920,30399,100.0,71.0,145.0,101.53394495412844,28006,P2_MID,0.8961969339622642,True,100.528962667227,258001.0,True
519,328.61,148.65,10,56,0,0,,,,,0,P2_MID,,False,98.16414230362804,77386.0,False
518,525.01,241.3,10,57,0,0,,,,,0,P2_MID,,False,97.09933157158402,48582.0,False
517,452.91,206.59,10,58,14684,972,91.0,72.0,134.25,92.66666666666667,376,P2_MID,0.06619449741214928,True,67.49090909090908,544.0,True
516,380.81,171.89,10,59,5453,341,99.0,72.0,140.0,104.61538461538461,138,P2_MID,0.06253438474234366,True,71.84,51.0,True
515,433.01,195.13,10,60,7823,362,117.0,90.0,167.0,119.0,163,P2_MID,0.04627380800204525,True,152.0,205.0,True
514,505.11,229.83,10,61,0,0,,,,,0,P2_MID,,False,95.649164520177,71962.0,False
513,485.21,218.37,10,62,0,0,,,,,0,P2_MID,,False,59.0096463022508,520.0,False
512,537.42,241.61,10,63,0,0,,,,,0,P2_MID,,False,74.42848342983861,33859.0,False
639,510.32,294.56,11,0,0,0,,,,,0,P2_MID,,False,77.41926660398325,30536.0,False
638,470.73,271.7,11,1,0,0,,,,,0,P2_MID,,False,123.14831130690162,73665.0,False
637,450.94,260.27,11,2,0,0,,,,,0,P2_MID,,False,137.09521126760563,110632.0,False
636,431.14,248.85,11,3,11267,10263,130.0,93.0,196.0,132.8581818181818,10245,P2_MID,0.9108902103488062,True,129.10978342046303,208395.0,True
635,411.35,237.42,11,4,12354,4913,88.0,64.0,125.0,89.46494992846924,4913,P2_MID,0.39768496033673306,True,84.64126203646794,137385.0,True
634,503.37,283.68,11,5,0,0,,,,,0,P2_MID,,False,112.73001255755548,63362.0,False
633,351.96,203.13,11,6,0,0,,,,,0,P2_MID,,False,92.88345493985408,104458.0,False
632,483.57,272.25,11,7,0,0,,,,,0,P2_MID,,False,125.30194658216388,79974.0,False
631,312.38,180.28,11,8,0,0,,,,,0,P2_MID,,False,85.2223158604416,34685.0,False
630,463.78,260.82,11,9,0,0,,,,,0,P2_MID,,False,140.04227995653463,109926.0,False
629,443.98,249.39,11,10,336,318,159.0,107.0,235.0,159.55555555555557,237,P2_MID,0.9464285714285714,False,70.30065085945708,4327651.0,False
628,272.79,157.42,11,11,0,0,,,,,0,P2_MID,,False,87.20557491289199,4475.0,False
627,424.18,237.97,11,12,19341,17509,142.0,102.0,203.0,142.93568726355613,17509,P2_MID,0.90527894110956,True,141.62592268234707,275984.0,True
626,252.99,145.99,11,13,0,0,,,,,0,P2_MID,,False,62.76580796252927,6305.0,False
625,404.39,226.54,11,14,14206,12608,137.0,100.0,194.0,138.74285714285713,12608,P2_MID,0.8875123187385612,True,134.5177664974619,301049.0,True
624,384.59,215.11,11,15,18475,1244,128.0,102.0,182.0,130.304,1244,P2_MID,0.0673342354533153,True,76.52785224903187,5345.0,True
623,213.41,123.14,11,16,0,0,,,,,0,P2_MID,,False,129.43549951503394,555443.0,False
622,364.79,203.69,11,17,5836,141,103.0,84.0,157.0,105.52380952380952,141,P2_MID,0.024160383824537356,True,72.37962037962038,8430.0,True
621,516.16,284.19,11,18,0,0,,,,,0,P2_MID,,False,97.75909902485922,47545.0,False
620,344.99,192.26,11,19,0,0,,,,,0,P2_MID,,False,71.94415565126987,10068.0,False
619,496.36,272.76,11,20,0,0,,,,,0,P2_MID,,False,126.43889211698624,75351.0,False
618,325.2,180.83,11,21,0,0,,,,,0,P2_MID,,False,76.73513513513514,4135.0,False
617,476.56,261.34,11,22,0,0,,,,,0,P2_MID,,False,136.51322299948814,122420.0,False
616,173.82,100.28,11,23,0,0,,,,,0,P2_MID,,False,95.67822468793342,2825.0,False
615,456.76,249.91,11,24,1,0,,,,,0,P2_MID,0.0,False,158.45410628019323,221434.0,False
614,305.4,169.4,11,25,0,0,,,,,0,P2_MID,,False,75.92865636147444,7716.0,False
613,436.96,238.48,11,26,17969,15232,137.0,102.0,201.0,138.61807988787666,15152,P2_MID,0.847682119205298,True,140.28056468081328,251145.0,True
612,285.6,157.98,11,27,0,0,,,,,0,P2_MID,,False,82.53658536585365,3649.0,False
611,417.16,227.05,11,28,12612,11174,144.0,106.0,208.0,146.16977225672878,11174,P2_MID,0.8859816048208056,True,147.50559933637496,283497.0,True
610,265.8,146.55,11,29,0,0,,,,,0,P2_MID,,False,76.43960826985854,4925.0,False
609,397.36,215.62,11,30,21364,18119,125.0,94.0,174.0,125.94220748460445,18119,P2_MID,0.8481089683579854,True,124.43914399007174,290579.0,True
608,246.0,135.13,11,31,0,0,,,,,0,P2_MID,,False,63.16824471959214,10413.0,False
607,377.55,204.2,11,32,19811,14102,112.0,89.0,152.0,113.35710426796327,14102,P2_MID,0.7118267629094948,True,114.28870171362183,215106.0,True
606,226.2,123.7,11,33,0,0,,,,,0,P2_MID,,False,55.50470784305385,522548.0,False
605,509.11,273.25,11,34,0,0,,,,,0,P2_MID,,False,107.68243551180385,85935.0,False
604,357.75,192.77,11,35,0,0,,,,,0,P2_MID,,False,101.125955573344,176387.0,False
603,489.3,261.82,11,36,0,0,,,,,0,P2_MID,,False,123.97557915865184,102553.0,False
602,337.94,181.34,11,37,0,0,,,,,0,P2_MID,,False,107.78924731182796,115917.0,False
601,469.49,250.39,11,38,0,0,,,,,0,P2_MID,,False,90.75027193038582,311908.0,False
600,206.39,112.28,11,39,0,0,,,,,0,P2_MID,,False,99.83895034731157,154139.0,False
599,449.68,238.96,11,40,549,483,122.0,83.5,187.0,124.57142857142857,483,P2_MID,0.8797814207650273,True,135.0601467422345,287165.0,True
598,318.13,169.91,11,41,0,0,,,,,0,P2_MID,,False,105.86267071320182,68495.0,False
597,186.59,100.86,11,42,0,0,,,,,0,P2_MID,,False,105.7850419883898,415982.0,False
596,429.87,227.53,11,43,12935,11611,147.0,103.0,224.0,148.85046728971963,11611,P2_MID,0.8976420564360262,True,155.7837596535869,299370.0,True
595,298.32,158.49,11,44,0,0,,,,,0,P2_MID,,False,123.84811975173422,37445.0,False
594,166.78,89.44,11,45,0,0,,,,,0,P2_MID,,False,125.26912181303116,17911.0,False
593,410.06,216.1,11,46,10431,9053,125.0,93.0,181.0,126.47138700290981,9053,P2_MID,0.8678937781612501,True,128.4250009808922,284782.0,True
592,521.8,273.71,11,47,0,0,,,,,0,P2_MID,,False,83.90823699421965,68171.0,False
591,278.51,147.06,11,48,0,0,,,,,0,P2_MID,,False,71.54285714285714,438.0,False
590,390.25,204.67,11,49,18618,14834,112.0,85.0,160.0,113.82775119617224,14834,P2_MID,0.7967558276936298,True,113.00551237716984,262549.0,True
589,501.98,262.28,11,50,0,0,,,,,0,P2_MID,,False,109.81724347298118,87375.0,False
588,370.43,193.24,11,51,4941,4378,114.0,86.0,158.0,115.04477611940298,4378,P2_MID,0.8860554543614653,True,107.33417791242084,248925.0,True
587,482.17,250.84,11,52,0,0,,,,,0,P2_MID,,False,104.11769260549748,204085.0,False
586,258.7,135.63,11,53,0,0,,,,,0,P2_MID,,False,77.5298468040148,47987.0,False
585,146.97,78.02,11,54,0,0,,,,,0,P2_MID,,False,111.59108210984228,17696.0,False
584,462.35,239.41,11,55,0,0,,,,,0,P2_MID,,False,121.76998939137953,262650.0,False
583,350.61,181.81,11,56,0,0,,,,,0,P2_MID,,False,91.39807228915664,178014.0,False
582,238.88,124.21,11,57,0,0,,,,,0,P2_MID,,False,88.93235294117648,33386.0,False
581,442.53,227.98,11,58,19705,6832,75.0,64.0,99.0,77.43193823648923,6832,P2_MID,0.3467140319715808,True,77.05034270857954,134182.0,True
580,127.15,66.61,11,59,0,0,,,,,0,P2_MID,,False,112.24806201550388,13530.0,False
579,330.79,170.38,11,60,0,0,,,,,0,P2_MID,,False,79.69461118230255,113024.0,False
578,422.71,216.54,11,61,9983,9285,125.0,90.0,180.0,125.35571878279119,9285,P2_MID,0.9300811379344887,True,123.08388101541816,313947.0,True
577,219.06,112.78,11,62,0,0,,,,,0,P2_MID,,False,91.41169789892106,18536.0,False
576,514.62,262.71,11,63,0,0,,,,,0,P2_MID,,False,84.74485954242687,85990.0,False
703,398.96,257.7,12,0,2325,1907,129.0,98.0,183.0,130.86631016042782,1907,P2_MID,0.8202150537634408,True,130.08376234868513,75896.0,True
702,187.46,121.75,12,1,0,0,,,,,0,P2_MID,,False,,0.0,False
701,313.02,201.18,12,2,0,0,,,,,0,P2_MID,,False,118.25366876310272,33647.0,False
700,418.77,269.15,12,3,1924,90,159.0,112.0,236.75,160.0,90,P2_MID,0.04677754677754678,True,,0.0,True
699,207.27,133.21,12,4,0,0,,,,,0,P2_MID,,False,135.8865671641791,15837.0,False
698,438.58,280.59,12,5,0,0,,,,,0,P2_MID,,False,186.99018733273863,58636.0,False
697,332.83,212.63,12,6,0,0,,,,,0,P2_MID,,False,,0.0,False
696,227.07,144.66,12,7,0,0,,,,,0,P2_MID,,False,127.73042616451932,17750.0,False
695,458.39,292.04,12,8,0,0,,,,,0,P2_MID,,False,165.3856209150327,57883.0,False
694,352.63,224.08,12,9,1218,627,118.0,98.5,155.5,119.58260869565217,627,P2_MID,0.5147783251231527,True,127.9808788380217,41427.0,True
693,246.88,156.11,12,10,0,0,,,,,0,P2_MID,,False,,0.0,False
692,478.2,303.48,12,11,0,0,,,,,0,P2_MID,,False,160.04704425874343,40691.0,False
691,372.44,235.52,12,12,5201,342,113.0,92.25,153.75,115.33333333333333,342,P2_MID,0.06575658527206306,True,,0.0,True
690,498.01,314.93,12,13,0,0,,,,,0,P2_MID,,False,109.1676745464541,24950.0,False
689,121.33,76.7,12,14,0,0,,,,,0,P2_MID,,False,,0.0,False
688,392.25,246.96,12,15,4353,3622,128.0,100.0,176.0,131.27272727272728,3622,P2_MID,0.832069836894096,True,131.97226074895977,103492.0,True
687,266.68,167.56,12,16,0,0,,,,,0,P2_MID,,False,144.75780409041982,23506.0,False
686,141.12,88.16,12,17,0,0,,,,,0,P2_MID,,False,148.93660185967877,16204.0,False
685,412.05,258.41,12,18,4549,223,146.0,108.0,232.5,148.1904761904762,223,P2_MID,0.049021763024840626,True,,0.0,True
684,286.48,179.0,12,19,0,0,,,,,0,P2_MID,,False,141.11181373958033,29188.0,False
683,431.85,269.85,12,20,99,62,160.5,133.0,226.0,163.2,62,P2_MID,0.6262626262626263,False,205.08735756918068,63754.0,False
682,160.91,99.61,12,21,0,0,,,,,0,P2_MID,,False,144.83216783216784,14541.0,False
681,306.28,190.45,12,22,0,0,,,,,0,P2_MID,,False,,0.0,False
680,451.66,281.29,12,23,0,0,,,,,0,P2_MID,,False,189.31518833535844,62417.0,False
679,471.46,292.73,12,24,0,0,,,,,0,P2_MID,,False,,0.0,False
678,326.08,201.89,12,25,0,0,,,,,0,P2_MID,,False,143.76017897091722,39494.0,False
677,491.26,304.16,12,26,0,0,,,,,0,P2_MID,,False,,0.0,False
676,180.71,111.05,12,27,0,0,,,,,0,P2_MID,,False,,0.0,False
675,345.88,213.32,12,28,0,0,,,,,0,P2_MID,,False,120.68825065274152,55891.0,False
674,200.5,122.49,12,29,0,0,,,,,0,P2_MID,,False,121.50827423167848,14427.0,False
673,365.68,224.76,12,30,5631,3016,128.0,110.0,172.0,131.66037735849056,3016,P2_MID,0.5356064642159475,True,138.6595522561188,65925.0,True
672,220.29,133.93,12,31,0,0,,,,,0,P2_MID,,False,126.63340700978844,20431.0,False
671,385.48,236.2,12,32,8812,932,117.5,93.0,165.25,120.71544715447155,932,P2_MID,0.10576486609169315,True,,0.0,True
670,405.28,247.63,12,33,5371,4109,149.0,113.0,208.0,150.98783454987836,4109,P2_MID,0.7650344442375722,True,152.5920148560817,114859.0,True
669,240.09,145.37,12,34,0,0,,,,,0,P2_MID,,False,147.61501706484643,21070.0,False
668,425.08,259.07,12,35,4372,3532,187.0,131.75,276.25,188.40816326530611,3532,P2_MID,0.807868252516011,True,188.37444482405195,92181.0,True
667,259.88,156.8,12,36,0,0,,,,,0,P2_MID,,False,,0.0,False
666,444.87,270.5,12,37,0,0,,,,,0,P2_MID,,False,190.27102570501623,78116.0,False
665,279.68,168.24,12,38,0,0,,,,,0,P2_MID,,False,,0.0,False
664,464.67,281.94,12,39,0,0,,,,,0,P2_MID,,False,180.394867766431,59602.0,False
663,484.47,293.37,12,40,0,0,,,,,0,P2_MID,,False,,0.0,False
662,299.47,179.67,12,41,0,0,,,,,0,P2_MID,,False,139.38953059719833,34053.0,False
661,504.27,304.81,12,42,0,0,,,,,0,P2_MID,,False,,0.0,False
660,104.54,60.29,12,43,0,0,,,,,0,P2_MID,,False,136.0,3367.0,False
659,319.27,191.1,12,44,0,0,,,,,0,P2_MID,,False,139.0080263428689,40234.0,False
658,114.45,66.0,12,45,0,0,,,,,0,P2_MID,,False,159.8585635359116,9174.0,False
657,339.06,202.53,12,46,0,0,,,,,0,P2_MID,,False,,0.0,False
656,358.86,213.97,12,47,1990,118,120.5,103.25,158.75,122.48275862068965,118,P2_MID,0.0592964824120603,True,,0.0,True
655,134.24,77.43,12,48,0,0,,,,,0,P2_MID,,False,,0.0,False
654,378.65,225.4,12,49,8407,4688,137.0,112.0,183.0,139.2173913043478,4688,P2_MID,0.5576305459735934,True,141.90727350063804,121520.0,True
653,398.45,236.83,12,50,7764,6080,144.0,113.0,195.0,145.44463373083474,6080,P2_MID,0.783101494075219,True,145.846995835812,180919.0,True
652,418.24,248.26,12,51,8751,494,151.5,101.25,231.0,153.6,494,P2_MID,0.05645069134956005,True,,0.0,True
651,154.03,88.86,12,52,0,0,,,,,0,P2_MID,,False,138.42795830778664,18568.0,False
650,438.04,259.69,12,53,95,88,151.0,112.0,228.0,152.0,88,P2_MID,0.9263157894736842,False,193.3715784297656,103634.0,False
649,457.83,271.12,12,54,0,0,,,,,0,P2_MID,,False,178.80081799591002,72952.0,False
648,477.63,282.55,12,55,0,0,,,,,0,P2_MID,,False,162.04891628554384,64766.0,False
647,497.42,293.98,12,56,0,0,,,,,0,P2_MID,,False,,0.0,False
646,193.61,111.71,12,57,0,0,,,,,0,P2_MID,,False,,0.0,False
645,233.2,134.56,12,58,0,0,,,,,0,P2_MID,,False,104.13350080746456,32710.0,False
644,292.58,168.85,12,59,0,0,,,,,0,P2_MID,,False,,0.0,False
643,332.17,191.7,12,60,0,0,,,,,0,P2_MID,,False,,0.0,False
642,371.76,214.56,12,61,13757,491,136.0,110.0,191.0,136.625,491,P2_MID,0.03569092098568002,True,,0.0,True
641,391.55,225.99,12,62,17691,1074,142.5,109.0,206.75,143.55140186915887,1074,P2_MID,0.06070883500084789,True,,0.0,True
640,490.53,283.13,12,63,0,0,,,,,0,P2_MID,,False,,0.0,False
767,478.02,344.51,13,0,0,0,,,,,0,P2_MID,,False,82.1010101010101,442.0,False
766,431.79,310.92,13,1,0,0,,,,,0,P2_MID,,False,130.44204851752022,54973.0,False
765,451.67,322.42,13,2,0,0,,,,,0,P2_MID,,False,92.19555555555556,489.0,False
764,385.57,277.33,13,3,0,0,,,,,0,P2_MID,,False,130.6949293433084,58215.0,False
763,471.54,333.92,13,4,0,0,,,,,0,P2_MID,,False,89.48905109489051,705.0,False
762,405.44,288.83,13,5,0,0,,,,,0,P2_MID,,False,171.48246674727932,55612.0,False
761,339.34,243.74,13,6,0,0,,,,,0,P2_MID,,False,117.5343744390594,43116.0,False
760,425.31,300.33,13,7,0,0,,,,,0,P2_MID,,False,160.64512231954092,54015.0,False
759,359.21,255.25,13,8,0,0,,,,,0,P2_MID,,False,119.22336227308602,44208.0,False
758,293.11,210.16,13,9,0,0,,,,,0,P2_MID,,False,109.04111474281784,35710.0,False
757,379.08,266.74,13,10,0,0,,,,,0,P2_MID,,False,137.2249443207127,56113.0,False
756,445.17,311.82,13,11,0,0,,,,,0,P2_MID,,False,109.32920079698916,54658.0,False
755,312.98,221.66,13,12,0,0,,,,,0,P2_MID,,False,104.88504753673293,37915.0,False
754,246.88,176.57,13,13,0,0,,,,,0,P2_MID,,False,115.62460765850597,47527.0,False
753,398.93,278.23,13,14,0,0,,,,,0,P2_MID,,False,172.1333688983729,55606.0,False
752,465.03,323.3,13,15,0,0,,,,,0,P2_MID,,False,156.3148088660456,34696.0,False
751,332.84,233.15,13,16,0,0,,,,,0,P2_MID,,False,120.75808403942592,40815.0,False
750,266.74,188.07,13,17,0,0,,,,,0,P2_MID,,False,120.03002309468822,30201.0,False
749,200.65,142.98,13,18,0,0,,,,,0,P2_MID,,False,108.18254420992584,20405.0,False
748,484.88,334.78,13,19,0,0,,,,,0,P2_MID,,False,124.53492333901193,16071.0,False
747,418.79,289.71,13,20,0,0,,,,,0,P2_MID,,False,211.09868995633187,52077.0,False
746,352.69,244.64,13,21,0,0,,,,,0,P2_MID,,False,127.7017766497462,45683.0,False
745,286.6,199.57,13,22,0,0,,,,,0,P2_MID,,False,130.49180327868854,29771.0,False
744,220.51,154.49,13,23,0,0,,,,,0,P2_MID,,False,111.47925973197192,21210.0,False
743,438.64,301.19,13,24,0,0,,,,,0,P2_MID,,False,160.31666666666666,52873.0,False
742,154.43,109.39,13,25,0,0,,,,,0,P2_MID,,False,112.98307210031348,19684.0,False
741,372.54,256.12,13,26,0,0,,,,,0,P2_MID,,False,129.37926551836205,65217.0,False
740,306.45,211.05,13,27,0,0,,,,,0,P2_MID,,False,129.60338445267055,37630.0,False
739,458.48,312.66,13,28,0,0,,,,,0,P2_MID,,False,156.88536714210247,43642.0,False
738,240.35,165.98,13,29,0,0,,,,,0,P2_MID,,False,147.7345003646973,17940.0,False
737,392.38,267.6,13,30,0,0,,,,,0,P2_MID,,False,152.49579667644184,60574.0,False
736,326.29,222.53,13,31,0,0,,,,,0,P2_MID,,False,116.34505738615329,44260.0,False
735,478.32,324.13,13,32,0,0,,,,,0,P2_MID,,False,128.1760765550239,35427.0,False
734,174.27,120.9,13,33,0,0,,,,,0,P2_MID,,False,148.45833333333334,15911.0,False
733,412.22,279.07,13,34,0,0,,,,,0,P2_MID,,False,212.65286065286065,57229.0,False
732,260.19,177.46,13,35,0,0,,,,,0,P2_MID,,False,139.53401360544217,24101.0,False
731,108.2,75.81,13,36,0,0,,,,,0,P2_MID,,False,132.9223638470452,9937.0,False
730,346.13,234.0,13,37,275,142,105.5,89.25,128.75,107.15151515151516,142,P2_MID,0.5163636363636364,False,117.26492851135409,38314.0,False
729,432.06,290.54,13,38,0,0,,,,,0,P2_MID,,False,207.8779709116708,54803.0,False
728,194.1,132.39,13,39,0,0,,,,,0,P2_MID,,False,138.6165211551377,16176.0,False
727,280.03,188.94,13,40,0,0,,,,,0,P2_MID,,False,136.18062636562271,28336.0,False
726,365.96,245.47,13,41,1386,950,113.0,94.0,155.0,116.83720930232559,950,P2_MID,0.6854256854256854,True,120.4342663273961,58662.0,True
725,451.89,302.0,13,42,0,0,,,,,0,P2_MID,,False,147.07362784471218,48597.0,False
724,299.86,200.41,13,43,0,0,,,,,0,P2_MID,,False,119.82259326897992,34420.0,False
723,385.79,256.94,13,44,1189,943,134.0,104.5,186.0,136.512,943,P2_MID,0.7931034482758621,True,139.88925081433226,72416.0,True
722,471.72,313.46,13,45,0,0,,,,,0,P2_MID,,False,144.8192922016912,38055.0,False
721,213.93,143.87,13,46,0,0,,,,,0,P2_MID,,False,131.19621749408984,14983.0,False
720,128.02,87.32,13,47,0,0,,,,,0,P2_MID,,False,168.3956043956044,14127.0,False
719,491.55,324.92,13,48,0,0,,,,,0,P2_MID,,False,122.56367816091954,16412.0,False
718,405.61,268.4,13,49,1228,1033,161.0,120.0,228.0,164.6315789473684,1033,P2_MID,0.8412052117263844,True,171.611757242546,62630.0,True
717,319.68,211.87,13,50,0,0,,,,,0,P2_MID,,False,135.9671820763648,32550.0,False
716,233.76,155.35,13,51,0,0,,,,,0,P2_MID,,False,120.54887218045111,22242.0,False
715,425.44,279.86,13,52,22,19,161.0,139.0,219.0,164.0,19,P2_MID,0.8636363636363636,False,217.35786802030452,57793.0,False
714,147.84,98.81,13,53,0,0,,,,,0,P2_MID,,False,154.24248302618818,11944.0,False
713,339.5,223.33,13,54,0,0,,,,,0,P2_MID,,False,109.47864077669902,47761.0,False
712,445.26,291.31,13,55,0,0,,,,,0,P2_MID,,False,160.29477292202228,56953.0,False
711,253.57,166.81,13,56,0,0,,,,,0,P2_MID,,False,110.98855469789726,26765.0,False
710,359.32,234.79,13,57,2854,1746,102.0,85.0,132.0,103.90184049079755,1746,P2_MID,0.6117729502452698,True,107.96167286664412,54278.0,True
709,465.08,302.76,13,58,0,0,,,,,0,P2_MID,,False,126.5411503606436,49992.0,False
708,273.39,178.27,13,59,0,0,,,,,0,P2_MID,,False,98.71561643835616,30129.0,False
707,379.14,246.25,13,60,4096,3090,107.0,85.0,146.0,108.63320463320463,3090,P2_MID,0.75439453125,True,109.92633485724144,76343.0,True
706,484.89,314.22,13,61,0,0,,,,,0,P2_MID,,False,117.528880866426,35461.0,False
705,167.65,110.29,13,62,0,0,,,,,0,P2_MID,,False,93.44329896907216,680.0,False
704,293.2,189.73,13,63,0,0,,,,,0,P2_MID,,False,107.96658813450418,31934.0,False
447,144.35,56.38,14,0,0,0,,,,,0,P2_OUT,,False,80.35840855901036,35992.0,False
446,538.9,208.42,14,1,0,0,,,,,0,P2_OUT,,False,122.613322975335,52193.0,False
445,357.74,138.25,14,2,0,0,,,,,0,P2_OUT,,False,122.45912174223491,97234.0,False
444,176.57,68.11,14,3,0,0,,,,,0,P2_OUT,,False,191.8173515981735,25805.0,False
443,389.96,149.98,14,4,0,0,,,,,0,P2_OUT,,False,121.35820327369623,115833.0,False
442,422.18,161.71,14,5,0,0,,,,,0,P2_OUT,,False,168.88804861580013,125955.0,False
441,208.79,79.83,14,6,0,0,,,,,0,P2_OUT,,False,106.06066536203524,47275.0,False
440,454.4,173.44,14,7,0,0,,,,,0,P2_OUT,,False,159.7156830779263,101286.0,False
439,486.62,185.17,14,8,0,0,,,,,0,P2_OUT,,False,144.40319844923673,59500.0,False
438,241.01,91.56,14,9,0,0,,,,,0,P2_OUT,,False,109.59830591301515,47979.0,False
437,518.84,196.9,14,10,0,0,,,,,0,P2_OUT,,False,101.74592645998558,95563.0,False
436,551.06,208.62,14,11,0,0,,,,,0,P2_OUT,,False,97.9353226925746,79901.0,False
435,273.23,103.28,14,12,0,0,,,,,0,P2_OUT,,False,99.67294350842418,73520.0,False
434,305.44,115.01,14,13,0,0,,,,,0,P2_OUT,,False,104.6521067725568,75381.0,False
433,337.66,126.74,14,14,0,0,,,,,0,P2_OUT,,False,119.25043782837128,91732.0,False
432,369.88,138.46,14,15,0,0,,,,,0,P2_OUT,,False,107.36059788249948,88191.0,False
431,402.1,150.19,14,16,0,0,,,,,0,P2_OUT,,False,147.8295557570263,84790.0,False
430,434.32,161.91,14,17,0,0,,,,,0,P2_OUT,,False,170.16150943396227,111675.0,False
429,466.54,173.64,14,18,0,0,,,,,0,P2_OUT,,False,190.7093898021733,69269.0,False
428,498.76,185.37,14,19,0,0,,,,,0,P2_OUT,,False,136.0201850294365,81268.0,False
427,530.97,197.09,14,20,0,0,,,,,0,P2_OUT,,False,136.62906622981512,60245.0,False
426,253.12,91.77,14,21,0,0,,,,,0,P2_OUT,,False,82.25939254354397,64962.0,False
425,285.33,103.49,14,22,0,0,,,,,0,P2_OUT,,False,118.60770110560428,51009.0,False
424,317.55,115.21,14,23,0,0,,,,,0,P2_OUT,,False,124.06917817401796,61831.0,False
423,349.77,126.94,14,24,0,0,,,,,0,P2_OUT,,False,127.77774643914822,83829.0,False
422,381.99,138.66,14,25,0,0,,,,,0,P2_OUT,,False,139.1075495571489,73694.0,False
421,414.21,150.38,14,26,0,0,,,,,0,P2_OUT,,False,167.90401146131805,83481.0,False
420,446.43,162.1,14,27,0,0,,,,,0,P2_OUT,,False,195.67902899527985,91100.0,False
