station,vmm,ch,channel_id,x,y,radius,phi,pad_area,connector_N,half,n_track,k_track,eff,n_hits,adc_med,adc_p25,adc_p75,adc_med_raw8,adc_mpv,masked,illuminated,eff_err
P2_MID,11,13,626,252.9942,145.992,342.985,0.51994743,132.196,5,top,0.0,0.0,,6305.0,62.76580796252927,55.38290398126464,84.68349514563107,62.91619537275064,56.0,False,False,
P2_MID,11,14,625,404.3868,226.5392,514.4259,0.51706526,132.82,5,top,14015.0,12449.0,0.8882625758116304,301049.0,134.51776649746193,97.50845358449264,193.69623059866964,133.81662732087028,88.0,False,True,0.002661175148937537
P2_MID,11,15,624,384.5895,215.1119,491.5663,0.51676386,132.757,5,top,17864.0,844.0,0.04724585759068518,5345.0,76.52785224903187,70.15907059874888,96.78534031413614,73.02870813397129,72.0,False,True,0.0015873874268721609
P2_MID,11,16,623,213.4071,123.1366,297.2648,0.51753169,131.871,5,top,0.0,0.0,,555443.0,129.43549951503394,91.7392145241289,210.3486679386616,129.27746932300659,88.0,False,False,
P2_MID,11,17,622,364.7919,203.6852,468.702,0.51472718,132.706,5,top,5746.0,138.0,0.024016707274625827,8430.0,72.37962037962038,63.920679886685555,83.55260243632337,69.37347853939782,72.0,False,True,0.0020197383566422198
P2_MID,11,18,621,516.1648,284.1931,637.2349,0.50662851,133.037,5,top,0.0,0.0,,47545.0,97.75909902485922,83.24126025032369,130.25123639960435,97.40716326082179,88.0,False,False,
P2_MID,11,19,620,344.9941,192.2579,445.8448,0.5153806,132.637,5,top,0.0,0.0,,10068.0,71.94415565126987,65.96286944898262,77.9254418535571,68.71592311761594,72.0,False,False,
P2_MID,11,20,619,496.3645,272.7647,617.2701,0.50590711,133.004,5,top,0.0,0.0,,75351.0,126.43889211698624,98.92410714285714,179.0051282051282,126.12077407321054,88.0,False,False,
P2_MID,11,21,618,325.1958,180.8313,422.9826,0.51409589,132.563,5,top,0.0,0.0,,4135.0,76.73513513513514,70.34903474903474,100.07523510971785,76.07792207792208,72.0,False,False,
P2_MID,11,22,617,476.5642,261.3363,594.4102,0.50523202,132.972,5,top,0.0,0.0,,122420.0,136.51322299948814,102.009599611155,199.40399757722594,135.6270253745032,88.0,False,False,
P2_MID,11,23,616,173.8214,100.2819,251.5458,0.51278907,131.388,5,top,0.0,0.0,,2825.0,95.67822468793342,80.00554785020805,127.59133126934985,95.33714285714285,88.0,False,False,
P2_MID,11,24,615,456.7627,249.9082,571.5493,0.50450225,132.932,5,top,1.0,0.0,0.0,221434.0,158.45410628019323,114.82159516002402,232.12942675159235,158.3266291230893,104.0,False,False,0.0
P2_MID,11,25,614,305.3971,169.4047,400.1198,0.51250005,132.48,5,top,0.0,0.0,,7716.0,75.92865636147444,69.81212841854935,92.02797202797203,73.77077016373559,72.0,False,False,
P2_MID,11,26,613,436.9609,238.4796,548.6888,0.50327036,132.883,5,top,17846.0,15169.0,0.8499943965034181,251145.0,140.28056468081328,103.3118265899628,207.1370812475934,139.83164179104477,88.0,False,True,0.0026729530363137103
P2_MID,11,27,612,285.5979,157.9788,377.2573,0.51183951,132.379,5,top,0.0,0.0,,3649.0,82.53658536585365,71.53738019169329,121.33999999999999,82.17363344051446,72.0,False,False,
P2_MID,11,28,611,417.1586,227.0515,525.8294,0.50285567,132.843,5,top,12536.0,11113.0,0.88648691767709,283497.0,147.50559933637496,106.45668811171754,214.44456762749445,146.90746474028208,88.0,False,True,0.0028332156497015834
P2_MID,11,29,610,265.7979,146.5533,354.3998,0.51281127,132.259,5,top,0.0,0.0,,4925.0,76.43960826985854,69.29416031918753,101.121387283237,71.86244841815682,72.0,False,False,
P2_MID,11,30,609,397.3555,215.6236,502.9701,0.50245312,132.8,5,top,21234.0,18026.0,0.8489215409249317,290579.0,124.43914399007174,92.71559412485877,176.1080814717477,123.9493147854831,88.0,False,True,0.0024576449614709707
P2_MID,11,31,608,245.9971,135.1281,331.5393,0.51292218,132.124,5,top,0.0,0.0,,10413.0,63.16824471959214,55.58412235979607,75.42100400369571,63.546735463385595,56.0,False,False,
P2_MID,11,32,607,377.5512,204.1957,480.1081,0.50090133,132.737,5,top,19705.0,14017.0,0.7113422989089063,215106.0,114.28870171362185,90.15668246671271,156.9772591262717,113.8903682379753,88.0,False,True,0.0032280679782117788
P2_MID,11,33,606,226.1952,123.7039,308.6759,0.51214774,131.968,5,top,0.0,0.0,,522548.0,55.50470784305385,46.932716075842656,63.58708639617031,52.20263054182925,56.0,False,False,
P2_MID,11,34,605,509.1055,273.251,628.6794,0.49583742,133.025,5,top,0.0,0.0,,85935.0,107.68243551180385,79.96414066369489,155.6050981185515,106.97368421052632,72.0,False,False,
P2_MID,11,35,604,357.7461,192.7676,457.2448,0.4990556,132.667,5,top,0.0,0.0,,176387.0,101.125955573344,80.7736117702895,139.3039481244357,100.29973813200833,72.0,False,False,
P2_MID,11,36,603,489.2988,261.821,605.8185,0.49509531,132.993,5,top,0.0,0.0,,102553.0,123.97557915865184,92.72441475327008,177.17546233649074,123.15017133642411,88.0,False,False,
P2_MID,11,37,602,337.94,181.34,434.3842,0.4992942,132.599,5,top,0.0,0.0,,115917.0,107.78924731182795,88.17406599591922,146.43719153001115,106.75642118076689,88.0,False,False,
P2_MID,11,38,601,469.4907,250.391,582.9573,0.49393123,132.951,5,top,0.0,0.0,,311908.0,90.75027193038582,60.14004086795757,147.44743524631792,89.89296613323408,56.0,False,False,
P2_MID,11,39,600,206.3922,112.2805,285.825,0.51472664,131.772,5,top,0.0,0.0,,154139.0,99.83895034731155,76.49093364987107,168.7053081147041,99.0735324407827,72.0,False,False,
P2_MID,11,40,599,449.6822,238.9607,560.0964,0.49310032,132.906,5,top,533.0,467.0,0.8761726078799249,287165.0,135.0601467422345,94.12704197436143,203.6340914771307,134.68396971965726,72.0,False,True,0.014267227766602752
P2_MID,11,41,598,318.1322,169.9123,411.5216,0.49795991,132.521,5,top,0.0,0.0,,68495.0,105.86267071320182,84.96969696969697,151.85779398359162,104.85424028268551,88.0,False,False,
P2_MID,11,42,597,186.5871,100.8585,262.953,0.51196671,131.525,5,top,0.0,0.0,,415982.0,105.78504198838979,81.55841924398625,164.13644628700268,104.26088990782763,72.0,False,False,
P2_MID,11,43,596,429.8721,227.5304,537.234,0.4913602,132.869,5,top,12822.0,11501.0,0.8969739510216815,299370.0,155.7837596535869,108.41351378716797,239.64331739763043,155.02486304256217,88.0,False,True,0.002684636878328023
P2_MID,11,44,595,298.3225,158.485,388.6581,0.49658507,132.432,5,top,0.0,0.0,,37445.0,123.84811975173422,100.57042822515486,184.3859948761742,122.91640590075995,104.0,False,False,
P2_MID,11,45,594,166.7797,89.4384,240.1019,0.51473793,131.22,5,top,0.0,0.0,,17911.0,125.26912181303116,94.62389640965273,183.10192837465567,124.81848184818482,88.0,False,False,
P2_MID,11,46,593,410.0603,216.0998,514.3706,0.4894264,132.816,5,top,10184.0,8858.0,0.8697957580518461,284782.0,128.4250009808922,94.31993549490556,188.7796636930607,128.39037047715152,88.0,False,True,0.0033347402698864228
P2_MID,11,47,592,521.7991,273.7103,636.9387,0.48757261,133.034,5,top,0.0,0.0,,68171.0,83.90823699421965,68.310812187914,115.52338244714927,83.43919885550787,72.0,False,False,
P2_MID,11,48,591,278.5107,147.0578,365.7878,0.49272724,132.322,5,top,0.0,0.0,,438.0,71.54285714285714,59.450980392156865,93.85365853658536,69.86666666666666,56.0,False,False,
P2_MID,11,49,590,390.247,204.669,491.5081,0.48830209,132.763,5,top,18141.0,14435.0,0.7957113720302078,262549.0,113.00551237716985,86.5143816741302,159.70491598475857,112.83110708625765,88.0,False,True,0.002993431101373284
P2_MID,11,50,589,501.9848,262.2779,617.2257,0.48597998,133.0,5,top,0.0,0.0,,87375.0,109.81724347298118,86.51416270111035,153.0892058760911,109.3629194938566,88.0,False,False,
P2_MID,11,51,588,370.4316,193.2386,468.6464,0.48768374,132.7,5,top,4846.0,4294.0,0.8860916219562526,248925.0,107.33417791242083,82.15645662013887,152.2349654462579,106.63839483511615,72.0,False,True,0.004563787812138072
P2_MID,11,52,587,482.1687,250.8449,594.3642,0.48486728,132.962,5,top,0.0,0.0,,204085.0,104.11769260549748,74.38224605302354,149.14440727009676,103.34630956088446,72.0,False,False,
P2_MID,11,53,586,258.6967,135.6311,342.9237,0.49195424,132.199,5,top,0.0,0.0,,47987.0,77.5298468040148,61.33991243310862,110.58110687022901,76.71706061315236,56.0,False,False,
P2_MID,11,54,585,146.9687,78.0211,217.2158,0.50960411,130.815,5,top,0.0,0.0,,17696.0,111.59108210984229,78.01550387596899,175.88191881918817,111.47265077138849,72.0,False,False,
P2_MID,11,55,584,462.351,239.4116,571.4998,0.4829378,132.929,5,top,0.0,0.0,,262650.0,121.76998939137951,86.8534610559927,178.79307266559542,120.63539247561542,72.0,False,False,
P2_MID,11,56,583,350.6137,181.8076,445.7803,0.485201,132.641,5,top,0.0,0.0,,178014.0,91.39807228915663,72.96415014761703,123.71277237680187,90.7759009779115,72.0,False,False,
P2_MID,11,57,582,238.8788,124.2051,320.0521,0.48814869,132.047,5,top,0.0,0.0,,33386.0,88.93235294117648,70.91519623569671,129.33960995292534,88.3011613936724,72.0,False,False,
P2_MID,11,58,581,442.5308,227.9782,548.6375,0.48125678,132.887,5,top,19189.0,6720.0,0.35020063578091615,134182.0,77.05034270857954,65.51797339979802,101.09893992932862,76.44149515267769,72.0,False,True,0.0034436732312837777
P2_MID,11,59,580,127.1522,66.6083,194.3106,0.49858898,130.269,5,top,0.0,0.0,,13530.0,112.24806201550388,82.79138010087117,164.54777070063693,112.2063305978898,72.0,False,False,
P2_MID,11,60,579,330.7931,170.3765,422.9095,0.48090387,132.559,5,top,0.0,0.0,,113024.0,79.69461118230255,64.44891077089095,109.64246870953819,79.6153584777438,72.0,False,False,
P2_MID,11,61,578,422.7087,216.5437,525.7714,0.47886062,132.835,5,top,9684.0,9011.0,0.9305039239983478,313947.0,123.08388101541816,87.96861083957859,181.30145739105464,122.7706580080843,72.0,False,True,0.0025841151117916078
P2_MID,11,62,577,219.057,112.7797,297.1773,0.4834269,131.875,5,top,0.0,0.0,,18536.0,91.41169789892106,73.5721317682696,129.39467312348668,90.10218978102189,72.0,False,False,
P2_MID,11,63,576,514.6246,262.7091,628.6299,0.4769063,133.022,5,top,0.0,0.0,,85990.0,84.74485954242687,64.91989384173753,120.23574386747372,83.91399904443382,56.0,False,False,
P2_MID,12,0,703,398.9561,257.6972,525.8623,0.57155614,132.846,6,bot,2453.0,2007.0,0.8181818181818182,75896.0,130.08376234868513,98.17307128190085,186.02714932126696,129.8402555910543,88.0,False,True,0.007787441429568599
P2_MID,12,1,702,187.4608,121.753,274.3955,0.57237906,131.656,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,2,701,313.0162,201.1795,422.9977,0.56944883,132.56,6,bot,0.0,0.0,,33647.0,118.25366876310272,94.6428395366034,183.95045045045043,117.06236741620704,88.0,False,False,
P2_MID,12,3,700,418.7692,269.1467,548.7232,0.56913041,132.888,6,bot,2028.0,76.0,0.03747534516765286,0.0,,,,,,False,True,0.004217399836016666
P2_MID,12,4,699,207.2679,133.2115,297.2624,0.56831242,131.867,6,bot,0.0,0.0,,15837.0,135.8865671641791,102.41099962839094,270.05999999999995,134.62986198243414,88.0,False,False,
P2_MID,12,5,698,438.5809,280.594,571.5835,0.56801874,132.931,6,bot,0.0,0.0,,58636.0,186.99018733273863,128.61429205503774,286.9269588313413,186.22222222222223,104.0,False,False,
P2_MID,12,6,697,332.8259,212.6284,445.8592,0.56770753,132.638,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,7,696,227.073,144.6646,320.1281,0.56648418,132.05,6,bot,0.0,0.0,,17750.0,127.73042616451932,100.98849929873772,223.04373177842567,127.67962308598351,104.0,False,False,
P2_MID,12,8,695,458.3912,292.0399,594.4433,0.56562236,132.965,6,bot,0.0,0.0,,57883.0,165.3856209150327,114.18000399121931,253.13048433048434,164.8288795124238,88.0,False,False,
P2_MID,12,9,694,352.6339,224.0761,468.7211,0.56539682,132.709,6,bot,1215.0,627.0,0.5160493827160494,41427.0,127.9808788380217,102.53938520653219,196.2255790533736,127.97818791946308,104.0,False,True,0.014336991130013488
P2_MID,12,10,693,246.8768,156.1138,342.9916,0.56470537,132.188,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,11,692,478.2004,303.4844,617.3029,0.56374041,133.003,6,bot,0.0,0.0,,40691.0,160.04704425874343,125.06526172671651,228.69727403156384,160.04057661505607,120.0,False,False,
P2_MID,12,12,691,372.4408,235.5208,491.5808,0.56332847,132.768,6,bot,5329.0,310.0,0.05817226496528429,0.0,,,,,,False,True,0.003206423363953743
P2_MID,12,13,690,498.0082,314.9279,637.0079,0.56335524,133.03,6,bot,0.0,0.0,,24950.0,109.1676745464541,92.27760756627148,150.5535289452815,108.10090817356206,88.0,False,False,
P2_MID,12,14,689,121.3291,76.7049,194.3819,0.57283841,130.261,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,15,688,392.2463,246.9646,514.4414,0.56157604,132.81,6,bot,4579.0,3821.0,0.834461672854335,103492.0,131.97226074895977,101.15340224491091,184.04236390595213,131.2995391705069,88.0,False,True,0.0054924632073185065
P2_MID,12,16,687,266.6793,167.5601,365.8536,0.55966255,132.326,6,bot,0.0,0.0,,23506.0,144.75780409041982,115.92781813920787,238.02575107296136,144.644098810613,104.0,False,False,
P2_MID,12,17,686,141.1204,88.1594,217.2459,0.56356676,130.82,6,bot,0.0,0.0,,16204.0,148.93660185967877,105.9316427783903,231.0193548387097,148.21965317919074,88.0,False,False,
P2_MID,12,18,685,412.0511,258.4066,537.3018,0.55948051,132.866,6,bot,4856.0,224.0,0.04612850082372323,0.0,,,,,,False,True,0.0030101647618747404
P2_MID,12,19,684,286.4811,179.004,388.7156,0.55660721,132.431,6,bot,0.0,0.0,,29188.0,141.11181373958033,114.20593368237347,220.3212598425197,140.32748538011697,104.0,False,False,
P2_MID,12,20,683,431.8549,269.8476,560.1602,0.55796249,132.905,6,bot,109.0,70.0,0.6422018348623854,63754.0,205.08735756918068,144.11725846407927,310.7821656050955,204.67821782178217,120.0,False,False,0.0459136243457942
P2_MID,12,21,682,160.9131,99.6075,240.1128,0.55791801,131.219,6,bot,0.0,0.0,,14541.0,144.83216783216784,108.70942746448557,222.49315068493152,144.68686868686868,104.0,False,False,
P2_MID,12,22,681,306.2821,190.4455,411.5768,0.55479451,132.519,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,23,680,451.6582,281.287,583.0189,0.55623934,132.947,6,bot,0.0,0.0,,62417.0,189.31518833535844,135.27047252512295,280.9344537815126,188.83800801373783,104.0,False,False,
P2_MID,12,24,679,471.4606,292.7258,605.8781,0.55570187,132.982,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,25,678,326.0822,201.8859,434.4372,0.55445573,132.603,6,bot,0.0,0.0,,39494.0,143.76017897091722,116.15107621497225,216.70083876980428,143.69734613212876,120.0,False,False,
P2_MID,12,26,677,491.2624,304.1637,628.7364,0.55447297,133.02,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,27,676,180.7064,111.0511,262.9752,0.55206201,131.531,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,28,675,345.8821,213.3244,457.2964,0.55228645,132.675,6,bot,0.0,0.0,,55891.0,120.68825065274152,97.76500453309157,168.7288537549407,119.2559965111208,88.0,False,False,
P2_MID,12,29,674,200.5005,122.4917,285.8392,0.54943087,131.776,6,bot,0.0,0.0,,14427.0,121.50827423167848,95.49901380670612,186.79749478079333,120.35097493036211,88.0,False,False,
P2_MID,12,30,673,365.6814,224.762,480.1559,0.55088313,132.74,6,bot,5619.0,2978.0,0.5299875422673074,65925.0,138.6595522561188,114.6932073425761,192.32130584192439,137.54096520763187,120.0,False,True,0.006658217826235433
P2_MID,12,31,672,220.2949,133.9297,308.7024,0.54590509,131.968,6,bot,0.0,0.0,,20431.0,126.63340700978844,103.23172242874845,182.80620155038758,125.98884758364312,104.0,False,False,
P2_MID,12,32,671,385.4802,236.1986,503.0156,0.54916753,132.792,6,bot,9521.0,818.0,0.0859153450267829,0.0,,,,,,False,True,0.002872018915237386
P2_MID,12,33,670,405.2788,247.6348,525.8737,0.54895262,132.838,6,bot,5695.0,4334.0,0.7610184372256366,114859.0,152.5920148560817,115.90245841892519,218.9711008162365,151.282858492051,104.0,False,True,0.005651099101813968
P2_MID,12,34,669,240.0895,145.3662,331.564,0.54438632,132.131,6,bot,0.0,0.0,,21070.0,147.61501706484643,115.24588302101078,264.6056782334385,147.05069124423963,104.0,False,False,
P2_MID,12,35,668,425.0767,259.07,548.7327,0.5478386,132.881,6,bot,4296.0,3545.0,0.8251862197392924,92181.0,188.37444482405195,131.37045609257999,285.1433133732535,187.75350140056022,104.0,False,True,0.005794709638789026
P2_MID,12,36,667,259.884,156.8017,354.4258,0.54306107,132.258,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,37,666,444.8746,270.5046,571.5911,0.5468743,132.929,6,bot,0.0,0.0,,78116.0,190.27102570501623,123.92668572389441,298.47747747747746,190.08194905869325,104.0,False,False,
P2_MID,12,38,665,279.6786,168.2358,377.2854,0.54189462,132.377,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,39,664,464.6725,281.9385,594.4497,0.54526031,132.971,6,bot,0.0,0.0,,59602.0,180.394867766431,131.59698113207548,268.2648859209794,179.9160055996267,120.0,False,False,
P2_MID,12,40,663,484.4697,293.3725,617.3076,0.54477712,133.003,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,41,662,299.4733,179.6695,400.1467,0.54179277,132.48,6,bot,0.0,0.0,,34053.0,139.38953059719833,112.65106746370624,204.32403240324032,137.9871794871795,104.0,False,False,
P2_MID,12,42,661,504.2669,304.8057,637.2585,0.5442981,133.035,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,43,660,104.5448,60.2851,171.491,0.56318364,144.006,6,bot,0.0,0.0,,3367.0,136.0,112.875,186.46296296296296,134.66129032258064,104.0,False,False,
P2_MID,12,44,659,319.2679,191.1022,423.0058,0.53828174,132.561,6,bot,0.0,0.0,,40234.0,139.0080263428689,113.56582482536271,200.09202958093672,137.84365482233503,104.0,False,False,
P2_MID,12,45,658,114.4485,66.0033,182.9246,0.51894935,129.906,6,bot,0.0,0.0,,9174.0,159.8585635359116,125.59062715368711,240.43781094527364,159.8439024390244,120.0,False,False,
P2_MID,12,46,657,339.0627,202.5348,445.8646,0.53689046,132.638,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,47,656,358.8578,213.9666,468.7239,0.53624811,132.702,6,bot,2032.0,105.0,0.05167322834645669,0.0,,,,,,False,True,0.0049107740410689665
P2_MID,12,48,655,134.2382,77.4287,205.8029,0.51495913,130.564,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,49,654,378.6528,225.3981,491.5828,0.53514113,132.764,6,bot,8756.0,5058.0,0.5776610324349017,121520.0,141.90727350063804,114.47078588762366,195.75915378356387,141.5834970530452,104.0,False,True,0.005278545100535345
P2_MID,12,50,653,398.4475,236.8299,514.4415,0.53487428,132.813,6,bot,7761.0,5997.0,0.7727097023579436,180919.0,145.846995835812,112.17225537761367,203.01689021361153,145.6417089678511,104.0,False,True,0.004757072711863968
P2_MID,12,51,652,418.2423,248.2607,537.3009,0.53439809,132.871,6,bot,8483.0,483.0,0.056937404220205115,0.0,,,,,,False,True,0.0025159056960228493
P2_MID,12,52,651,154.0294,88.855,228.6765,0.51336072,131.038,6,bot,0.0,0.0,,18568.0,138.42795830778664,101.97605252993434,206.39566395663957,137.66248256624826,88.0,False,False,
P2_MID,12,53,650,438.0372,259.6917,560.1596,0.53295805,132.908,6,bot,93.0,87.0,0.9354838709677419,103634.0,193.3715784297656,137.29802276812464,285.6775015933716,193.2349468713105,120.0,False,False,0.02547480267357412
P2_MID,12,54,649,457.832,271.122,583.018,0.53259373,132.947,6,bot,0.0,0.0,,72952.0,178.80081799591002,130.42562107153546,262.7178329571106,178.6501547987616,104.0,False,False,
P2_MID,12,55,648,477.6269,282.5526,605.8761,0.53194693,132.986,6,bot,0.0,0.0,,64766.0,162.04891628554384,120.67428906479039,234.5832976445396,161.90321388991504,104.0,False,False,
P2_MID,12,56,647,497.4219,293.9826,628.7337,0.53218567,133.017,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,57,646,193.614,111.7091,274.399,0.51848608,131.655,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,58,645,233.2005,134.5644,320.122,0.52085513,132.048,6,bot,0.0,0.0,,32710.0,104.13350080746456,89.32041868458053,138.97335701598578,102.32366071428571,88.0,False,False,
P2_MID,12,59,644,292.5818,168.8482,388.7053,0.52372097,132.422,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,60,643,332.1699,191.7046,434.4252,0.52468136,132.601,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,12,61,642,371.7587,214.5609,480.1441,0.52457719,132.728,6,bot,13640.0,452.0,0.03313782991202346,0.0,,,,,,False,True,0.0015326293255757426
P2_MID,12,62,641,391.5529,225.9893,503.0023,0.52368973,132.791,6,bot,16755.0,1043.0,0.06225007460459564,0.0,,,,,,False,True,0.0018665569331313165
P2_MID,12,63,640,490.5252,283.131,617.2957,0.52366969,133.008,6,bot,0.0,0.0,,0.0,,,,,,False,False,
P2_MID,13,0,767,478.0239,344.5066,637.464,0.61395456,133.034,6,top,0.0,0.0,,442.0,82.1010101010101,72.27722772277228,111.07692307692308,81.46478873239437,72.0,False,False,
P2_MID,13,1,766,431.7949,310.9189,582.9138,0.62030431,132.95,6,top,0.0,0.0,,54973.0,130.44204851752022,87.86255778120184,204.10901001112344,130.09157368218547,72.0,False,False,
P2_MID,13,2,765,451.6731,322.4204,605.7847,0.62020802,132.989,6,top,0.0,0.0,,489.0,92.19555555555556,83.50222222222223,124.2962962962963,89.70588235294117,88.0,False,False,
P2_MID,13,3,764,385.5659,277.3313,525.7707,0.61878645,132.851,6,top,0.0,0.0,,58215.0,130.6949293433084,95.34220120208887,201.02477700693757,130.4023712486106,88.0,False,False,
P2_MID,13,4,763,471.5448,333.9159,628.6511,0.61550876,133.023,6,top,0.0,0.0,,705.0,89.48905109489051,78.84210526315789,105.96153846153845,87.14285714285714,88.0,False,False,
P2_MID,13,5,762,405.4419,288.833,548.6406,0.61913645,132.889,6,top,0.0,0.0,,55612.0,171.48246674727932,115.83920016663195,273.0597738287561,171.0549305095963,88.0,False,False,
P2_MID,13,6,761,339.3373,243.7432,468.6255,0.61762101,132.712,6,top,0.0,0.0,,43116.0,117.5343744390594,96.7691149585977,170.49101796407183,116.85849353923732,88.0,False,False,
P2_MID,13,7,760,425.3107,300.3283,571.5094,0.61400104,132.93,6,top,0.0,0.0,,54015.0,160.64512231954092,109.784744790671,247.68134715025906,160.57980456026058,88.0,False,False,
P2_MID,13,8,759,359.2101,255.2458,491.4977,0.61806972,132.763,6,top,0.0,0.0,,44208.0,119.22336227308602,94.01520171506529,174.0142421159715,118.5841726618705,88.0,False,False,
P2_MID,13,9,758,293.1089,210.1559,411.4803,0.61613327,132.524,6,top,0.0,0.0,,35710.0,109.04111474281783,89.19955361671909,162.67951807228917,108.34198213526159,88.0,False,False,
P2_MID,13,10,757,379.0752,266.7409,514.3663,0.61212937,132.82,6,top,0.0,0.0,,56113.0,137.2249443207127,104.43041539544708,202.3433763749402,136.42655601659752,88.0,False,False,
P2_MID,13,11,756,445.1734,311.8177,594.3766,0.60817588,132.973,6,top,0.0,0.0,,54658.0,109.32920079698916,89.93541216424822,151.82394131377126,108.5343292157426,88.0,False,False,
P2_MID,13,12,755,312.9774,221.659,434.3541,0.61599676,132.605,6,top,0.0,0.0,,37915.0,104.88504753673293,85.66711326393899,154.6170906718852,102.9534632034632,88.0,False,False,
P2_MID,13,13,754,246.881,176.5683,354.3325,0.61511966,132.264,6,top,0.0,0.0,,47527.0,115.62460765850597,94.03346638010439,160.22708333333333,115.03017580687484,88.0,False,False,
P2_MID,13,14,753,398.9342,278.2293,537.2352,0.60634436,132.866,6,top,0.0,0.0,,55606.0,172.1333688983729,121.85436071126165,260.4943219772879,171.78359511343805,104.0,False,False,
P2_MID,13,15,752,465.0312,323.302,617.2436,0.60398013,133.001,6,top,0.0,0.0,,34696.0,156.3148088660456,118.42776572668113,239.42284569138275,155.85848375451263,104.0,False,False,
P2_MID,13,16,751,332.8381,233.1534,457.225,0.60975044,132.673,6,top,0.0,0.0,,40815.0,120.75808403942591,99.0887411144233,171.02919290211793,119.19636260301222,104.0,False,False,
P2_MID,13,17,750,266.7438,188.0722,377.2109,0.61412626,132.379,6,top,0.0,0.0,,30201.0,120.03002309468822,95.179636749304,186.05786163522012,118.77117818889971,88.0,False,False,
P2_MID,13,18,749,200.6533,142.9805,297.1858,0.61100892,131.877,6,top,0.0,0.0,,20405.0,108.18254420992585,90.15620306398318,152.75433231396534,107.31372549019608,88.0,False,False,
P2_MID,13,19,748,484.8841,334.782,637.2001,0.60147726,133.028,6,top,0.0,0.0,,16071.0,124.53492333901193,102.98499741334713,191.58951965065503,123.5,104.0,False,False,
P2_MID,13,20,747,418.7875,289.7122,560.1031,0.60165531,132.905,6,top,0.0,0.0,,52077.0,211.09868995633187,138.77474195506983,332.99197431781704,210.85209003215434,88.0,False,False,
P2_MID,13,21,746,352.6922,244.6405,480.0939,0.60335126,132.74,6,top,0.0,0.0,,45683.0,127.7017766497462,103.1359017781541,188.0591497227357,127.64767616191905,104.0,False,False,
P2_MID,13,22,745,286.5984,199.5664,400.0819,0.60549344,132.473,6,top,0.0,0.0,,29771.0,130.49180327868854,103.33191338303159,215.98013245033115,130.17431803060546,104.0,False,False,
P2_MID,13,23,744,220.5083,154.4864,320.0648,0.61018319,132.047,6,top,0.0,0.0,,21210.0,111.47925973197192,89.75485645521746,187.08074534161491,111.3579858379229,88.0,False,False,
P2_MID,13,24,743,438.6365,301.1902,582.9687,0.59847298,132.95,6,top,0.0,0.0,,52873.0,160.31666666666666,111.73930589184826,245.93939393939397,160.27101375445747,88.0,False,False,
P2_MID,13,25,742,154.4273,109.3933,240.0378,0.60440431,131.217,6,top,0.0,0.0,,19684.0,112.98307210031348,79.60712093308778,185.6144578313253,112.87208008898776,72.0,False,False,
P2_MID,13,26,741,372.5406,256.1216,502.9638,0.59742479,132.787,6,top,0.0,0.0,,65217.0,129.37926551836205,99.68758053325404,186.23812898653438,129.2032889140913,88.0,False,False,
P2_MID,13,27,740,306.4464,211.0518,422.9536,0.59835998,132.555,6,top,0.0,0.0,,37630.0,129.60338445267055,104.30104463437797,197.66167023554604,129.27234578262693,104.0,False,False,
P2_MID,13,28,739,458.4807,312.6643,605.8336,0.59527459,132.987,6,top,0.0,0.0,,43642.0,156.88536714210247,116.61068702290076,229.66509751176866,156.32647975077882,104.0,False,False,
P2_MID,13,29,738,240.3549,165.9796,342.9397,0.60087453,132.2,6,top,0.0,0.0,,17940.0,147.7345003646973,112.10473623411629,265.36898395721926,147.0695443645084,104.0,False,False,
P2_MID,13,30,737,392.3838,267.5979,525.8289,0.59415988,132.844,6,top,0.0,0.0,,60574.0,152.49579667644184,113.30433513355715,224.43933054393304,151.58659217877096,104.0,False,False,
P2_MID,13,31,736,326.2882,222.5308,445.8217,0.59485863,132.643,6,top,0.0,0.0,,44260.0,116.34505738615327,93.70855314364785,166.82208588957053,115.85039370078741,88.0,False,False,
