node_id,x_mm,y_mm,z_mm,Ux_mm,Uy_mm,Uz_mm,vonMises_MPa
9611,301.805,161.49,-0.2,0.00025,-0.001833,0.097659,2.334
9612,339.993,285.045,-0.2,0.008752,0.023451,16.5505,5.1922
9613,302.257,137.057,-0.2,0.000339,-0.00705,1.32471,4.8895
9614,331.058,187.709,-0.2,0.00646,0.003143,1.30584,4.9158
9615,434.711,224.249,-0.2,0.027873,0.010049,24.2074,4.9394
9616,490.568,5.2767,-0.2,0.037925,-0.035353,73.3792,6.9655
9617,471.587,167.584,-0.2,0.035328,-0.002154,34.0738,4.9727
9618,315.207,216.664,-0.2,0.003418,0.009145,2.45527,5.0438
9619,374.174,58.559,-0.2,0.014853,-0.02337,21.1872,4.9237
9620,395.964,159.644,-0.2,0.020011,-0.003001,10.8047,4.9837
9621,491.014,73.8564,-0.2,0.038964,-0.021458,53.0603,4.8823
9622,278.463,453.371,-0.2,-0.00393,0.05713,90.4716,4.5177
9623,330.783,179.1,-0.2,0.006327,0.001354,1.06112,4.9693
9624,334.875,176.692,-0.2,0.007201,0.00085,1.33804,5.1978
9625,261.852,252.791,-0.2,-0.007276,0.016792,9.00498,4.8916
9626,154.296,225.894,-0.2,-0.028976,0.011056,27.3853,4.8708
9627,119.519,51.2895,-0.2,-0.037368,-0.024235,53.6788,5.1348
9628,225.796,173.505,-0.2,-0.015209,0.000377,6.10607,4.9193
9629,280.584,232.415,-0.2,-0.003523,0.012515,4.47305,5.0026
9630,365.97,225.328,-0.2,0.013986,0.010886,8.28494,5.0779
9631,330.503,153.69,-0.2,0.00616,-0.003832,1.37464,5.6817
9632,532.017,14.4495,-0.2,0.046439,-0.033531,89.854,4.5865
9633,295.389,137.315,-0.2,-0.001064,-0.006973,1.31765,5.1091
9634,318.889,149.873,-0.2,0.003665,-0.00452,0.899007,5.9765
9635,229.067,165.138,-0.2,-0.014591,-0.001359,5.61936,5.0556
9636,288.998,299.508,-0.2,-0.001571,0.026478,18.7413,5.0142
9637,525.218,73.8113,-0.2,0.045794,-0.022067,69.2771,4.4216
9638,334.481,122.799,-0.2,0.006959,-0.010238,4.09009,4.9005
9639,210.429,97.7254,-0.2,-0.018958,-0.015109,15.4339,4.9526
9640,458.54,285.409,-0.2,0.033118,0.022825,43.8152,5.9753
9641,307.982,198.958,-0.2,0.001728,0.005367,0.817122,5.0168
9642,232.217,63.41,-0.2,-0.014571,-0.021939,18.7709,4.9838
9643,308.613,426.093,-0.2,0.002005,0.052291,73.7382,4.99
9644,329.333,142.462,-0.2,0.005907,-0.006154,1.91494,5.6615
9645,342.688,61.4304,-0.2,0.008347,-0.022652,16.1909,4.9756
9646,217.522,183.986,-0.2,-0.01684,0.002553,7.75138,4.9816
9647,255.216,311.27,-0.2,-0.008298,0.028763,24.4424,4.9635
9648,345.646,240.418,-0.2,0.009839,0.014121,7.75165,4.9854
9649,302.693,173.264,-0.2,0.000113,5.6e-05,0.002228,2.0249
9650,452.489,298.078,-0.2,0.031835,0.025491,45.117,5.2617
9651,130.147,5.2851,-0.2,-0.034944,-0.03445,64.3755,6.5783
9652,322.691,82.0431,-0.2,0.004321,-0.018486,9.88854,5.1441
9653,292.297,179.531,-0.2,-0.001106,0.001307,0.077725,4.843
9654,322.0,4.6749,-0.2,0.00373,-0.034287,32.7116,6.3799
9655,287.478,207.392,-0.2,-0.00219,0.007197,1.48629,5.1115
9656,386.076,99.738,-0.2,0.017633,-0.015255,14.5695,4.8789
9657,372.897,356.517,-0.2,0.014987,0.037996,45.2584,4.5711
9658,279.236,176.908,-0.2,-0.003787,0.000978,0.40645,6.7663
9659,380.284,192.592,-0.2,0.016862,0.003973,7.91327,4.9293
9660,316.195,86.2882,-0.2,0.002992,-0.017607,8.72657,5.1943
9661,504.151,157.923,-0.2,0.041678,-0.004671,48.2864,5.1021
9662,375.992,75.4351,-0.2,0.015359,-0.020059,17.4191,5.0329
9663,198.459,315.602,-0.2,-0.019407,0.029263,35.1928,4.813
9664,489.463,79.4217,-0.2,0.03869,-0.020334,51.1818,4.9521
9665,259.939,190.888,-0.2,-0.0079,0.003938,2.0647,5.2684
9666,384.033,283.634,-0.2,0.01761,0.022888,22.5854,5.0003
9667,365.591,428.374,-0.2,0.01282,0.052796,79.9234,5.372
9668,303.948,202.151,-0.2,0.001028,0.006014,0.96402,3.9649
9669,291.872,70.7063,-0.2,-0.002143,-0.020631,11.8536,4.9974
9670,296.834,179.639,-0.2,-0.000353,0.001229,0.038886,6.2584
9671,315.024,170.55,-0.2,0.002764,-0.000355,0.202602,5.346
9672,375.777,186.728,-0.2,0.01591,0.00278,6.84715,5.1166
9673,351.549,116.528,-0.2,0.010517,-0.011636,6.56135,4.9895
9674,234.249,200.025,-0.2,-0.013254,0.005876,5.64598,5.1941
9675,494.083,83.8858,-0.2,0.039648,-0.019516,52.2906,5.0747
9676,329.43,84.8132,-0.2,0.005737,-0.017962,9.73042,4.9621
9677,325.839,38.5453,-0.2,0.004717,-0.027037,21.2776,4.7855
9678,338.309,93.7404,-0.2,0.007633,-0.01621,8.71765,5.1385
9679,241.537,201.87,-0.2,-0.01172,0.006254,4.73496,5.1051
9680,239.871,59.8951,-0.2,-0.012993,-0.022637,18.5489,4.9089
9681,239.89,264.343,-0.2,-0.011666,0.019138,13.7646,4.9415
9682,343.6,178.468,-0.2,0.009093,0.001202,2.15459,5.1609
9683,192.179,150.902,-0.2,-0.022315,-0.004285,13.6584,5.0053
9684,308.357,166.31,-0.2,0.001345,-0.001066,0.081203,3.1488
9685,337.642,155.21,-0.2,0.007695,-0.003578,1.87268,5.1725
9686,264.661,220.139,-0.2,-0.006836,0.009983,3.9149,4.8312
9687,256.64,186.453,-0.2,-0.008619,0.003032,2.20519,5.185
9688,404.082,120.79,-0.2,0.021508,-0.011084,15.5376,5.0168
9689,143.256,12.2959,-0.2,-0.032502,-0.031991,57.0104,5.2454
9690,186.713,113.549,-0.2,-0.023752,-0.011905,18.5071,4.9874
9691,468.044,215.728,-0.2,0.034444,0.007809,34.8835,4.484
9692,247.7,179.229,-0.2,-0.010562,0.001548,2.9948,5.1589
9693,238.891,214.316,-0.2,-0.012195,0.008826,6.13255,5.0205
9694,208.255,162.651,-0.2,-0.018925,-0.001864,9.55279,5.0815
9695,350.751,39.9848,-0.2,0.009869,-0.026867,23.048,5.024
9696,295.814,105.181,-0.2,-0.001141,-0.013682,5.08189,4.9826
9697,323.508,341.933,-0.2,0.005365,0.035224,33.8083,4.9423
9698,154.165,58.1941,-0.2,-0.030581,-0.022914,39.0754,4.9456
9699,312.2,215.423,-0.2,0.002787,0.008875,2.23196,4.9632
9700,417.05,103.065,-0.2,0.024072,-0.014793,21.314,5.0161
9701,301.234,84.3112,-0.2,-0.000127,-0.017945,8.80985,5.1798
9702,380.837,403.465,-0.2,0.016137,0.047582,68.7744,6.1919
9703,293.73,163.149,-0.2,-0.001031,-0.001516,0.095375,1.3085
9704,377.731,207.191,-0.2,0.01637,0.007033,8.39424,4.73
9705,359.78,259.026,-0.2,0.012769,0.01795,12.8587,4.9531
9706,169.956,54.0508,-0.2,-0.027392,-0.023715,35.2309,4.8081
9707,449.635,139.954,-0.2,0.030908,-0.007569,27.0852,5.0892
9708,399.865,76.7821,-0.2,0.020318,-0.019939,21.9735,4.8664
9709,337.374,420.472,-0.2,0.007499,0.051291,72.1173,4.7829
9710,293.759,129.854,-0.2,-0.001436,-0.008546,1.99383,4.9729
9711,462.651,187.912,-0.2,0.033517,0.002166,30.9199,4.5505
9712,399.065,121.659,-0.2,0.020473,-0.01087,14.2526,5.0334
9713,271.339,193.006,-0.2,-0.005486,0.004314,1.29045,5.2376
9714,266.601,72.1295,-0.2,-0.007394,-0.020287,12.7052,5.093
9715,387.739,295.365,-0.2,0.01829,0.025268,26.4956,4.8615
9716,291.652,114.119,-0.2,-0.001948,-0.011825,3.84545,5.1217
9717,311.461,134.742,-0.2,0.002218,-0.007581,1.66659,5.6603
9718,306.104,138.094,-0.2,0.001133,-0.006838,1.28274,5.3249
9719,350.183,140.979,-0.2,0.010327,-0.006597,3.94108,5.031
9720,305.558,222.508,-0.2,0.001486,0.010376,2.85105,5.2006
9721,243.424,171.329,-0.2,-0.011521,-8.5e-05,3.46898,5.1051
9722,217.961,71.5956,-0.2,-0.017505,-0.020312,19.2355,4.8843
9723,442.903,183.54,-0.2,0.029597,0.001513,23.8163,4.9967
9724,249.99,33.6828,-0.2,-0.01096,-0.027725,24.8253,4.8363
9725,271.32,135.652,-0.2,-0.005942,-0.007364,2.3364,5.2107
9726,248.775,265.477,-0.2,-0.009863,0.019394,12.8823,4.8481
9727,325.801,174.54,-0.2,0.005208,0.000419,0.69033,5.2431
9728,211.717,84.6395,-0.2,-0.018753,-0.017724,17.6211,4.9945
9729,364.34,159.665,-0.2,0.013406,-0.0028,4.88906,5.0986
9730,418.918,148.815,-0.2,0.02469,-0.005433,16.9806,5.0604
9731,250.52,106.299,-0.2,-0.01055,-0.013403,7.66084,5.0463
9732,311.059,232.489,-0.2,0.002672,0.012495,4.23903,5.1565
9733,273.902,204.276,-0.2,-0.004955,0.006631,1.8181,4.7589
9734,293.773,347.332,-0.2,-0.000536,0.036267,35.278,4.9383
9735,414.867,94.3554,-0.2,0.02356,-0.016532,22.1982,5.0074
9736,348.106,426.288,-0.2,0.009449,0.052461,76.4646,4.8053
9737,250.593,144.642,-0.2,-0.010204,-0.005578,3.49298,4.9148
9738,263.615,198.402,-0.2,-0.007101,0.005477,2.13911,5.2338
9739,175.431,57.1085,-0.2,-0.026283,-0.023117,32.834,4.8613
9740,488.867,178.589,-0.2,0.038649,-0.000166,41.2505,4.7534
9741,369.443,285.053,-0.2,0.014692,0.023296,20.3403,4.9506
9742,239.966,166.1,-0.2,-0.012294,-0.001168,3.972,5.1265
9743,338.961,106.177,-0.2,0.007832,-0.013684,6.69454,5.0518
9744,405.41,318.562,-0.2,0.021596,0.029837,37.6048,5.0249
9745,317.522,143.123,-0.2,0.003449,-0.005897,1.23613,5.0331
9746,397.282,262.276,-0.2,0.020316,0.018348,20.4075,4.9449
9747,244.504,223.749,-0.2,-0.010983,0.010773,6.40929,5.0983
9748,158.868,182.91,-0.2,-0.028624,0.002302,22.7437,4.7617
9749,242.302,370.302,-0.2,-0.010588,0.040484,48.6495,4.7649
9750,283.936,145.587,-0.2,-0.003226,-0.005229,1.00163,4.6653
9751,384.548,92.3424,-0.2,0.017263,-0.016738,15.567,4.8886
9752,391.669,190.71,-0.2,0.019208,0.0035,10.1133,5.0355
9753,394.2,241.242,-0.2,0.019746,0.014013,15.8387,4.7422
9754,321.454,129.119,-0.2,0.004257,-0.008834,2.56873,4.3227
9755,405.783,210.847,-0.2,0.022104,0.007581,14.7184,5.0476
9756,282.717,202.255,-0.2,-0.003147,0.006144,1.25713,5.3528
9757,399.555,316.019,-0.2,0.02048,0.029388,35.3803,5.0531
9758,458.894,60.5458,-0.2,0.032317,-0.023653,43.3768,4.9341
9759,290.483,162.232,-0.2,-0.001632,-0.001786,0.160541,3.0828
9760,302.484,217.694,-0.2,0.000841,0.009353,2.28812,5.1374
9761,213.909,250.912,-0.2,-0.016993,0.016318,15.4486,4.9245
9762,602.158,23.049,-0.2,0.06077,-0.034037,128.8,6.3245
9763,321.04,509.959,-0.2,0.00265,0.069993,129.513,5.9204
9764,352.172,366.174,-0.2,0.01087,0.040126,46.427,4.7798
9765,296.248,338.726,-0.2,-4.5e-05,0.034525,31.8876,4.8613
9766,392.457,258.166,-0.2,0.019364,0.017544,18.5045,5.0327
9767,315.421,167.237,-0.2,0.002853,-0.001003,0.239723,4.6395
9768,313.487,196.687,-0.2,0.002835,0.004924,0.820229,5.1951
9769,305.574,181.726,-0.2,0.000931,0.001677,0.096696,12.0441
9770,228.266,91.8829,-0.2,-0.01528,-0.016295,13.1865,5.0678
9771,378.985,299.635,-0.2,0.016541,0.02623,26.0311,4.9219
9772,304.58,212.513,-0.2,0.00123,0.008246,1.79831,4.3486
9773,303.623,386.182,-0.2,0.001326,0.044192,52.5173,4.8051
9774,394.438,90.0415,-0.2,0.0193,-0.017261,18.0465,4.9724
9775,451.033,178.797,-0.2,0.031228,0.000434,26.4733,4.9787
9776,478.293,193.889,-0.2,0.036544,0.003163,37.3074,4.8933
9777,332.931,336.377,-0.2,0.00725,0.034071,32.3138,5.0191
9778,428.752,55.8213,-0.2,0.026091,-0.024282,34.6586,4.9909
9779,344.754,181.056,-0.2,0.009353,0.001737,2.32003,4.9745
9780,302.287,174.138,-0.2,0.00012,6.5e-05,0.001917,3.7572
9781,382.09,222.324,-0.2,0.017292,0.010163,10.7177,5.0733
9782,209.615,69.6738,-0.2,-0.019238,-0.020678,21.328,5.1217
9783,235.538,88.582,-0.2,-0.013782,-0.016962,12.6798,4.9483
9784,301.919,250.57,-0.2,0.000891,0.01631,6.99039,5.0006
9785,297.299,309.464,-0.2,0.000132,0.02854,21.6653,4.9898
9786,271.8,164.226,-0.2,-0.005476,-0.001552,0.844998,4.7617
9787,376.719,129.262,-0.2,0.015862,-0.009168,8.86591,5.0733
9788,263.089,343.202,-0.2,-0.006598,0.035257,35.0738,4.8756
9789,439.978,110.599,-0.2,0.028823,-0.013469,26.9938,4.9767
9790,311.841,157.671,-0.2,0.002164,-0.00278,0.341142,5.5668
9791,417.123,12.5168,-0.2,0.02325,-0.032498,44.9742,5.2881
9792,491.473,229.551,-0.2,0.039783,0.010847,46.0948,5.3829
9793,370.587,82.292,-0.2,0.014285,-0.018668,15.0261,4.8819
9794,366.92,290.869,-0.2,0.014171,0.024516,21.4924,4.8979
9795,216.818,145.787,-0.2,-0.017296,-0.005349,8.54118,5.0415
9796,109.711,11.23,-0.2,-0.039827,-0.03323,70.4205,5.1647
9797,417.249,152.714,-0.2,0.024361,-0.004612,16.3342,4.9671
9798,240.403,88.8212,-0.2,-0.012767,-0.016919,11.9436,4.7817
9799,448.866,112.635,-0.2,0.030645,-0.013147,29.6726,5.0267
9800,326.319,155.356,-0.2,0.005262,-0.003452,1.03629,5.0613
9801,256.157,291.081,-0.2,-0.00822,0.024665,18.3563,4.7191
9802,400.872,154.421,-0.2,0.021007,-0.004123,12.1083,5.0216
9803,218.39,50.5723,-0.2,-0.017454,-0.024407,24.5242,4.8701
9804,308.923,179.094,-0.2,0.001522,0.001213,0.098635,5.4092
9805,251.964,201.329,-0.2,-0.009541,0.006123,3.43485,5.1849
9806,172.159,222.478,-0.2,-0.025545,0.010405,21.4228,4.8724
9807,261.639,169.699,-0.2,-0.007639,-0.000439,1.52278,5.768
9808,315.298,130.552,-0.2,0.002986,-0.008491,2.16584,4.7104
9809,166.534,137.376,-0.2,-0.027637,-0.007046,21.6274,4.8768
9810,162.513,156.558,-0.2,-0.028223,-0.003111,21.748,5.0056
9811,312.188,162.815,-0.2,0.00215,-0.001833,0.21692,1.549
9812,501.632,76.029,-0.2,0.041115,-0.021196,57.3392,4.8221
9813,263.846,391.743,-0.2,-0.006385,0.044939,56.5949,4.8058
9814,311.916,198.544,-0.2,0.002539,0.005303,0.881666,4.9863
9815,436.357,132.172,-0.2,0.028188,-0.009026,23.3369,4.8575
9816,396.402,184.674,-0.2,0.020167,0.002207,10.928,5.0609
9817,288.687,5.8474,-0.2,-0.003069,-0.033782,31.8286,7.0327
9818,455.505,205.744,-0.2,0.032052,0.005945,29.3296,5.0275
9819,322.011,182.014,-0.2,0.00444,0.001945,0.590488,4.9455
9820,375.158,430.193,-0.2,0.01564,0.05351,82.4938,5.6018
9821,348.207,5.7924,-0.2,0.009075,-0.034066,34.4089,6.8424
9822,279.889,121.051,-0.2,-0.004323,-0.010368,3.34346,5.3365
9823,180.164,155.545,-0.2,-0.024701,-0.003327,16.5887,4.8882
9824,129.487,86.1937,-0.2,-0.035467,-0.017222,41.5407,4.8814
9825,179.396,217.05,-0.2,-0.024187,0.009313,18.78,4.805
9826,441.384,86.8789,-0.2,0.028953,-0.01826,31.4306,4.9464
9827,349.06,239.038,-0.2,0.010537,0.013822,7.91591,5.0377
9828,194.475,52.238,-0.2,-0.022384,-0.02406,29.1587,5.1292
9829,278.989,130.743,-0.2,-0.004408,-0.008352,2.35246,5.3342
9830,436.931,72.9611,-0.2,0.027929,-0.020983,32.9383,5.0
9831,277.397,101.655,-0.2,-0.004984,-0.014367,6.19205,5.2346
9832,303.322,344.222,-0.2,0.001359,0.035666,34.0342,4.9723
9833,309.737,238.001,-0.2,0.002432,0.013661,5.00979,5.05
9834,412.969,152.974,-0.2,0.023487,-0.004521,15.178,5.1283
9835,306.666,289.9,-0.2,0.001991,0.024511,15.973,5.0081
9836,237.683,81.1337,-0.2,-0.013371,-0.018448,13.8733,4.9608
9837,308.492,137.522,-0.2,0.001616,-0.006978,1.36881,5.199
9838,297.062,193.444,-0.2,-0.000317,0.004111,0.45482,4.2634
9839,342.541,168.144,-0.2,0.008802,-0.000934,2.0174,4.7947
9840,569.845,74.2503,-0.2,0.054463,-0.022969,94.1151,5.8129
9841,361.973,147.774,-0.2,0.012852,-0.00526,5.04427,5.0462
9842,369.095,62.1396,-0.2,0.013826,-0.022641,19.4262,4.9522
9843,242.766,375.478,-0.2,-0.010472,0.041502,50.95,4.8195
9844,302.697,310.267,-0.2,0.001223,0.028713,21.9322,4.9323
9845,179.101,5.2313,-0.2,-0.025208,-0.033703,48.413,6.4218
9846,281.46,341.664,-0.2,-0.002976,0.035058,33.3588,4.8888
9847,250.854,344.839,-0.2,-0.008998,0.035494,36.8843,4.8755
9848,481.733,111.992,-0.2,0.037298,-0.013683,42.2497,4.7722
9849,441.909,24.6788,-0.2,0.028454,-0.030415,48.081,4.957
9850,300.761,175.612,-0.2,0.000111,0.000246,0.001876,3.4899
